frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,644840.635003,30238.000000,194.733151
4,751965.080424,28846.000000,33323.243465
8,395300.337188,29780.000000,180.244279
16,646264.643344,27977.000000,38758.699501
32,891936.974845,27217.000000,55632.015513
64,852876.213123,32245.000000,50698.419463
128,944926.589262,28848.000000,12983.475844
256,1164027.415515,96631.000000,102258.898107
512,1260179.709130,103987.000000,32723.194908
1024,913864.269954,28378.000000,114645.931633
2048,1276387.063693,89340.000000,143005.507869
4096,2275968.296436,166499.000000,954867.648591
8192,1091603.431917,72793.000000,448853.839739
16384,1301038.590447,94718.000000,284994.726278
32768,1308401.316435,87714.000000,377731.658034
65536,2266789.117464,171602.000000,0.000000
