frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,1243421.837824,51195.000000,19090.689878
4,746574.800597,46056.000000,14097.628595
8,811789.585856,45179.000000,33511.137059
16,995706.468130,47931.000000,23813.545725
32,980418.866942,45130.000000,21921.063866
64,833188.186115,41425.000000,22281.239440
128,1100513.513672,52577.000000,77060.840626
256,1079501.881480,48070.000000,121853.256428
512,965751.178674,45155.000000,161758.931160
1024,1152582.232154,41951.000000,134607.225582
2048,771907.881592,47451.000000,106976.534450
4096,1190775.720805,50276.000000,190781.157869
8192,2041260.398411,174257.000000,791141.587294
16384,1242373.418278,100078.000000,705302.679445
32768,1339533.778291,105396.000000,1057634.506461
65536,1147931.004130,73535.000000,961611.140151
