frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,595483.030841,34438.000000,564.768094
4,928299.274760,35829.000000,65.306967
8,504986.265637,35825.000000,35828.988361
16,627634.009361,32125.000000,10894.567270
32,581216.484021,33034.000000,158.723029
64,1086502.530606,38162.000000,29062.041291
128,929162.324851,37690.000000,82177.278660
256,1189344.456937,66333.000000,128380.494893
512,1240338.882735,80412.000000,140445.351233
1024,826729.651184,33708.000000,108524.910809
2048,1362774.980338,138143.000000,37785.539364
4096,989524.798449,33546.000000,281278.193979
8192,976741.029658,66409.000000,642577.793129
16384,2199417.322484,163617.000000,1742541.222483
32768,1013198.014782,62712.000000,375192.250260
65536,4034889.717021,283115.000000,2593338.585156
