frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,661862.670823,47460.000000,0.000000
4,952062.738559,45721.000000,0.000000
8,848947.619868,45129.000000,0.000000
16,976771.099802,42806.000000,0.000000
32,759344.218633,45122.000000,0.000000
64,1065056.157485,43949.000000,0.000000
128,1088643.616878,42408.000000,0.000000
256,1238614.215346,83566.000000,0.000000
512,1294851.999859,68704.000000,0.000000
1024,1584321.440173,139998.000000,0.000000
2048,1210997.479829,86746.000000,0.000000
4096,1006470.747036,44822.000000,0.000000
8192,2319873.773819,180982.000000,0.000000
16384,4414268.164342,300339.000000,0.000000
32768,1278442.795883,70695.000000,0.000000
65536,1184080.769585,84543.000000,0.000000
