frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,966557.143278,38333.000000,72.124892
4,801764.603058,40943.000000,9058.815982
8,834837.671775,37229.000000,26995.537131
16,968864.430829,40059.000000,34631.647882
32,1029789.274297,40010.000000,533.035646
64,923077.761190,39682.000000,30599.272017
128,1181233.738843,78249.000000,77174.447539
256,1145118.259850,64769.000000,112101.634417
512,1088795.792699,42981.000000,111810.071241
1024,1773000.747227,183489.000000,328140.016987
2048,1399403.939585,127861.000000,241848.086550
4096,1214622.463361,46822.000000,154382.378641
8192,1693000.182504,132744.000000,457811.470836
16384,1402117.705574,117077.000000,871473.890330
32768,1925436.480936,152236.000000,1505144.688436
65536,718273.967448,54103.000000,652102.727347
