frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,618267.228667,27943.000000,900.085551
4,706141.889065,28844.000000,80.956779
8,829850.063152,29311.000000,25057.814510
16,643404.961989,27926.000000,27021.193756
32,994393.039470,33083.000000,21870.293391
64,960179.572031,31183.000000,74217.574253
128,1458037.683292,112975.000000,80466.507952
256,1120905.122875,31976.000000,55877.617514
512,1190688.957019,85035.000000,114527.309337
1024,873805.051553,29786.000000,173807.169567
2048,1492586.002989,107656.000000,527493.632656
4096,1385749.876376,113446.000000,230598.065827
8192,2578499.757176,213329.000000,229107.109658
16384,3528759.923268,244834.000000,2351366.141762
32768,794407.852073,30720.000000,336932.731356
65536,269609.976791,24658.000000,0.000000
