frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,855011.942171,43295.000000,1479.873305
4,812343.565284,37755.000000,64.761099
8,892703.478953,40506.000000,34945.649214
16,616168.537202,35827.000000,34407.247681
32,1029723.257111,40094.000000,70599.707747
64,1096565.161982,38248.000000,54677.493414
128,1053902.713919,61003.000000,67039.834338
256,1482145.390925,116735.000000,131156.677832
512,1258179.375913,69060.000000,111080.925905
1024,1151274.084966,63243.000000,144851.072474
2048,1617736.283766,137750.000000,144985.157806
4096,900584.586712,41352.000000,460340.309224
8192,2338956.383657,241710.000000,1162048.978379
16384,1880060.520548,159844.000000,1201732.826933
32768,710640.658170,40043.000000,565365.307237
65536,546554.241508,37681.000000,0.000000
