frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,683704.857680,42802.000000,0.000000
4,677212.052302,38160.000000,0.000000
8,852264.222656,40024.000000,0.000000
16,764866.139567,38619.000000,0.000000
32,1165100.339759,60564.000000,0.000000
64,993377.815966,37688.000000,0.000000
128,1135572.219336,61924.000000,0.000000
256,981577.865633,39567.000000,0.000000
512,1022859.346544,42438.000000,0.000000
1024,1603529.188948,160847.000000,0.000000
2048,1136121.277726,43434.000000,0.000000
4096,1012769.844112,40470.000000,0.000000
8192,1662357.860849,127746.000000,0.000000
16384,811615.649802,40955.000000,0.000000
32768,1494764.374873,118253.000000,0.000000
65536,1696709.423562,157338.000000,0.000000
