frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,616957.477101,33532.000000,2197.738383
4,758250.408645,35365.000000,23274.240396
8,984140.416438,35830.000000,35133.617676
16,906624.210941,32163.000000,34250.667993
32,867354.959368,33073.000000,32278.289081
64,1028825.828662,33141.000000,57458.780878
128,952865.086146,33976.000000,69127.788595
256,2124988.887909,184855.000000,108593.944058
512,1047545.970850,34940.000000,97792.991753
1024,996935.101808,33078.000000,198316.512772
2048,1066778.254297,54355.000000,286925.378602
4096,1100764.030436,33521.000000,238006.647367
8192,2231761.785663,170882.000000,405943.719795
16384,2572143.170119,215159.000000,1596363.143247
32768,1620229.548520,123732.000000,347928.039091
65536,2773198.891883,269721.000000,1881273.966974
