frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,366209.053248,38627.000000,128.101522
4,693715.375795,39562.000000,25592.709763
8,1065550.565512,37215.000000,27479.279812
16,987756.084234,41666.000000,34859.520120
32,823600.368312,40012.000000,3503.648955
64,953676.338944,38175.000000,36642.439384
128,1001569.118626,38193.000000,80436.103853
256,808521.589758,37701.000000,52101.685884
512,1155919.404596,41470.000000,117640.545595
1024,1139025.400147,57882.000000,63412.037651
2048,1135907.486990,40481.000000,151504.020023
4096,1289887.935428,93316.000000,241220.923431
8192,1635340.160520,166183.000000,249676.544515
16384,1634318.807378,110487.000000,419551.739025
32768,2590968.816565,224847.000000,2096429.696435
65536,2109501.215229,160026.000000,1647129.179199
