frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,433691.968193,29809.000000,212.348770
4,694868.707705,28842.000000,1266.736358
8,852357.153614,29876.000000,22743.063052
16,1077538.972764,29312.000000,30897.366652
32,965253.155256,30277.000000,48861.097429
64,887292.827090,29797.000000,39376.829100
128,1284054.532001,95928.000000,25880.877072
256,1139548.224632,92765.000000,68461.806703
512,1181855.611199,69310.000000,55387.121364
1024,1431237.368016,117181.000000,129186.691470
2048,1071736.347754,31167.000000,226191.923488
4096,2305993.690168,173398.000000,159708.581620
8192,1662987.567970,147648.000000,283984.031185
16384,3715937.456993,245130.000000,1751544.677293
32768,562730.076436,26985.000000,0.000000
65536,1486602.907777,103676.000000,646023.662723
