frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,749370.694759,37686.000000,119.540788
4,922627.954845,37787.000000,33589.721791
8,688547.637267,41866.000000,181.019336
16,907087.835849,38152.000000,43981.997203
32,879884.851042,36284.000000,20535.652534
64,1096789.365343,40514.000000,32250.866546
128,1295731.952283,108448.000000,63041.504876
256,1454735.678797,113961.000000,129445.939009
512,1144912.426050,68765.000000,142920.727129
1024,1344092.875859,104132.000000,259605.224358
2048,956018.059400,39079.000000,132682.059959
4096,1007870.867151,38145.000000,93154.788938
8192,1176172.004393,42049.000000,235480.727706
16384,3909272.876417,220522.000000,2320673.625687
32768,1470445.231387,84102.000000,850346.123987
65536,5339501.011698,297033.000000,4861531.300996
