frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,511374.771155,33992.000000,191.068051
4,434033.506898,34428.000000,268.871717
8,943673.442667,35158.000000,22292.059573
16,884390.220352,33958.000000,162.351471
32,960866.075058,33496.000000,26483.430216
64,1077316.227188,32605.000000,43612.528773
128,1206271.573318,78259.000000,74245.080012
256,1160389.976244,52247.000000,59407.167766
512,1028260.549226,34193.000000,101572.172862
1024,1415083.735898,124258.000000,416555.897498
2048,1815253.663223,143290.000000,656389.141684
4096,1611606.492990,144370.000000,258032.405509
8192,1604064.499990,109902.000000,252028.024761
16384,2562736.875779,228471.000000,416294.727126
32768,1425423.056397,107541.000000,387443.544513
65536,793995.852094,32704.000000,0.000000
