frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,743726.778944,41870.000000,0.000000
4,903235.873880,42825.000000,0.000000
8,844791.310164,43823.000000,0.000000
16,997385.053410,48971.000000,0.000000
32,1143935.225737,45211.000000,0.000000
64,1073453.644740,42452.000000,0.000000
128,1017120.639540,43737.000000,0.000000
256,1181741.794233,45142.000000,0.000000
512,1173171.533532,46985.000000,0.000000
1024,1031368.953545,50704.000000,0.000000
2048,1283105.121074,66539.000000,0.000000
4096,1682895.444941,156447.000000,0.000000
8192,1286937.496290,83860.000000,0.000000
16384,1268144.116995,84606.000000,0.000000
32768,1903431.765156,120930.000000,0.000000
65536,2199624.560074,194441.000000,0.000000
