frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1160423.916889,17995.000000,28022.031083
4,257871.064230,10617.000000,149.465715
8,1073586.237179,19991.000000,16228.815977
16,1978457.540781,30030.000000,55183.946968
32,499371.450294,13390.000000,31673.495355
64,1144431.133687,18883.000000,1860.858404
128,685158.874856,12024.000000,42971.989703
256,174085.090800,6499.000000,9481.960662
512,1596510.539070,25167.000000,232222.774206
1024,636106.800277,11864.000000,62285.914170
2048,793821.237467,18046.000000,129809.798347
4096,500354.758954,15675.000000,139469.810457
8192,1330484.553694,32699.000000,380757.181784
16384,1173874.902266,27696.000000,419418.077786
32768,1707756.521143,30031.000000,789170.960728
65536,1048691.387669,21081.000000,27450.109654
