frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1254109.112090,20086.000000,37826.375851
4,1431106.256601,21947.000000,31121.046865
8,657813.241143,15689.000000,21854.763531
16,4686779.616508,93072.000000,216474.952914
32,133767.626054,5039.000000,501.380095
64,763296.066141,17558.000000,4296.681510
128,1667360.377915,32358.000000,97887.199296
256,369870.292987,10002.000000,54514.602374
512,3475853.589847,49044.000000,363242.043640
1024,886382.353741,22247.000000,99610.515514
2048,2114001.779480,30724.000000,452554.968072
4096,2048689.115489,35813.000000,225203.376038
8192,1095322.109407,28104.000000,179387.681509
16384,2047638.525397,44094.000000,64637.421437
32768,1798627.364475,36562.000000,721007.639435
65536,2544672.108349,52465.000000,759849.603686
