frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,146901.149764,119942.883599,119428.609550,119578.682519,119578.682519,119423.634168,31767.000000,74445.000000,74445.000000,74445.000000,74445.000000,74445.000000
16,211550.392231,208893.855798,213323.665084,213323.665084,213323.665084,213323.665084,81944.000000,81944.000000,89942.000000,89942.000000,89942.000000,89942.000000
32,282475.951022,251899.568569,233733.606912,219318.017151,219318.017151,219318.017151,97534.000000,106579.000000,156499.000000,189319.000000,189319.000000,189319.000000
4096,251496.800079,240902.876560,236581.304445,236206.337677,236609.391096,237749.299755,47548.000000,47548.000000,47548.000000,47414.000000,80247.000000,80247.000000
2048,841536.184075,835562.874290,844166.082852,841832.383468,757151.178196,763001.975016,67751.000000,67751.000000,67751.000000,81171.000000,141401.000000,198290.000000
128,805594.515547,297981.614547,305438.512696,305438.512696,305438.512696,305437.584593,96458.000000,144610.000000,189614.000000,189614.000000,189614.000000,189614.000000
512,481460.296018,299253.212277,285093.829779,285093.829779,285093.829779,285093.829779,88892.000000,140972.000000,140972.000000,140972.000000,140972.000000,140972.000000
1024,544390.202227,503793.876259,477862.668447,455262.169061,452061.363457,451931.377921,91202.000000,91202.000000,114694.000000,172713.000000,198353.000000,198353.000000
64,439969.560677,311190.055546,299337.378842,278151.243797,278151.243797,278151.243797,67959.000000,124741.000000,124741.000000,243204.000000,243204.000000,243204.000000
8192,1729615.381450,1700239.851977,1863345.222977,1822863.296828,900223.697820,624559.450071,94988.000000,94988.000000,106840.000000,106840.000000,168893.000000,188321.000000
256,693795.270627,638414.738578,633114.477834,618579.794443,508566.799254,492697.188005,142277.000000,158398.000000,238514.000000,238514.000000,288961.000000,288961.000000
32768,991853.591255,990968.796489,989417.470294,988907.653609,986175.329875,1016505.105225,179809.000000,179809.000000,179809.000000,170217.000000,170217.000000,262930.000000
8,882309.961875,703157.131516,510559.922628,510559.922628,510559.922628,510559.922628,121745.000000,178708.000000,280713.000000,280713.000000,280713.000000,280713.000000
4,351295.452739,343187.803704,343187.803704,343187.803704,343187.803704,343187.803704,206834.000000,206834.000000,206834.000000,206834.000000,206834.000000,206834.000000
16384,758677.361226,759315.230387,722617.694150,712312.662583,708401.351827,563387.050201,211734.000000,213660.000000,215543.000000,215543.000000,217444.000000,268396.000000
65536,1942723.804377,1952015.183198,1951012.887542,1946052.456812,1944748.241589,1820805.927535,186999.000000,199563.000000,201676.000000,209887.000000,211897.000000,292934.000000
