frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
16,418286.098855,384331.232801,418286.098855,418286.098855,418286.098855,418286.098855,175087.000000,172223.000000,175087.000000,175087.000000,175087.000000,175087.000000
2,51716.158133,51857.735720,51716.158133,51716.158133,51716.158133,51716.158133,18456.000000,18456.000000,18456.000000,18456.000000,18456.000000,18456.000000
32,237002.077987,309598.323505,276332.827031,237002.077987,237002.077987,237002.077987,111274.000000,105985.000000,105985.000000,111274.000000,111274.000000,111274.000000
1024,298985.661379,381492.106589,488568.414613,323675.977504,299728.596197,298985.661379,150371.000000,131466.000000,113221.000000,145970.000000,150371.000000,150371.000000
8,255507.813113,416337.808480,255507.813113,255507.813113,255507.813113,255507.813113,197496.000000,103171.000000,197496.000000,197496.000000,197496.000000,197496.000000
4096,319083.559954,295157.106731,313059.538117,315241.931080,313920.045099,319083.559954,88919.000000,34965.000000,45098.000000,46588.000000,65736.000000,88919.000000
256,534730.624036,845042.620090,860258.918772,766004.679885,529178.688036,534730.624036,287055.000000,118827.000000,131011.000000,165447.000000,168545.000000,287055.000000
128,531438.447391,596201.177067,570832.892856,563656.467998,519704.372196,531438.447391,238369.000000,161750.000000,149171.000000,210350.000000,213885.000000,238369.000000
4,410193.360301,462958.104775,397745.135801,410193.360301,410193.360301,410193.360301,254404.000000,106302.000000,246713.000000,254404.000000,254404.000000,254404.000000
8192,566592.722708,589726.149765,599833.558468,612731.024869,616281.604820,614788.230009,185041.000000,63794.000000,71484.000000,77891.000000,95573.000000,79979.000000
64,635722.945452,791343.505152,672000.164949,635722.945452,635722.945452,635722.945452,253915.000000,143396.000000,204229.000000,253915.000000,253915.000000,253915.000000
512,557414.388207,755497.453526,719571.796293,638478.582292,557414.388207,557414.388207,263919.000000,90072.000000,91869.000000,122267.000000,263919.000000,263919.000000
2048,509183.547340,1349316.633534,1285102.709515,1237018.432572,1047584.384376,509183.547340,221317.000000,129503.000000,173017.000000,178407.000000,188319.000000,221317.000000
32768,1066046.280175,1053340.142990,1047519.946704,1050829.283927,1046586.707969,1056160.607385,145491.000000,157927.000000,157927.000000,157927.000000,157927.000000,145491.000000
16384,528463.671520,528463.671520,528463.671520,528463.671520,528463.671520,528463.671520,276578.000000,276578.000000,276578.000000,276578.000000,276578.000000,276578.000000
65536,3264143.003525,3238332.401643,3234149.189759,3221327.392385,3196370.903102,3196218.243982,199292.000000,115102.000000,115102.000000,112285.000000,104479.000000,102402.000000
