frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
65536,198222.455471,199691.989451,200871.708448,204870.700438,212026.573389,213242.484974,36513.000000,26026.000000,26026.000000,20067.000000,11068.000000,5234.000000
4,137661.102999,137602.712506,137581.801028,137581.801028,137581.801028,137581.801028,77617.000000,77617.000000,77617.000000,77617.000000,77617.000000,77617.000000
8,197611.976244,194813.602787,194662.027625,194662.027625,194662.027625,195019.985501,107300.000000,107300.000000,107300.000000,107300.000000,107300.000000,107300.000000
2,416275.867280,416287.205394,416287.205394,416275.867280,416275.867280,416287.205394,163724.000000,163724.000000,163724.000000,163724.000000,163724.000000,163724.000000
16384,411620.337798,411620.337798,411620.337798,411620.337798,411620.337798,411620.337798,193571.000000,193571.000000,193571.000000,193571.000000,193571.000000,193571.000000
1024,360680.757017,313939.581335,242015.318116,222883.023667,222911.808021,222995.796310,52700.000000,70337.000000,112859.000000,137416.000000,137416.000000,137416.000000
32,501842.121617,412464.705136,327827.403341,327827.403341,327968.829473,327827.403341,134772.000000,190706.000000,220353.000000,220353.000000,220353.000000,220353.000000
16,478592.579211,443557.888597,387887.319544,387887.319544,387887.319544,387887.022035,110935.000000,163746.000000,240389.000000,240389.000000,240389.000000,240389.000000
32768,1064312.700772,1056700.015409,1046245.435466,1059309.540345,1063373.854890,1222107.163927,51741.000000,49917.000000,45053.000000,43751.000000,62295.000000,81582.000000
256,567218.421742,536518.743867,433823.409074,392988.468029,384785.905143,384750.131565,93949.000000,95968.000000,121318.000000,158554.000000,158554.000000,158554.000000
8192,485455.355931,485595.864314,484465.359822,483755.786745,502434.376678,522096.989689,66568.000000,66568.000000,66568.000000,66568.000000,66568.000000,121336.000000
4096,1444285.107874,1429618.269729,1346646.611151,1315599.439739,1008071.352615,871678.993692,90423.000000,94315.000000,117026.000000,101206.000000,203555.000000,264412.000000
512,613978.004784,610117.027954,459849.441840,426066.202244,425294.928215,426066.202244,135419.000000,135419.000000,236614.000000,255333.000000,255333.000000,255333.000000
128,658679.461726,753807.654690,631114.770406,482408.477026,482408.477026,482408.477026,160343.000000,151579.000000,160343.000000,289388.000000,289388.000000,289388.000000
2048,2018251.528436,1949071.733041,1303222.954542,617172.219051,703270.855387,610974.453429,182980.000000,197711.000000,234180.000000,267946.000000,267946.000000,287967.000000
64,1371294.748592,1312282.295900,414552.951190,1397067.145897,1397067.145897,414552.951190,200154.000000,200154.000000,304290.000000,266721.000000,266721.000000,304290.000000
