frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
64,238203.571277,235824.816432,264563.294559,213797.036128,213799.603187,213797.036128,97979.000000,87284.000000,65550.000000,124343.000000,124343.000000,124343.000000
8,106227.809532,97207.899345,97207.899345,97891.596314,97891.596314,97886.265456,41884.000000,60103.000000,60103.000000,60103.000000,60103.000000,60103.000000
16384,322943.298707,323516.990801,296172.521892,227687.966612,206946.867229,210135.046770,103570.000000,103570.000000,106647.000000,113766.000000,116430.000000,116430.000000
4,192309.398340,171085.886981,166694.253065,164440.937668,164440.661675,164440.937668,58094.000000,73477.000000,73477.000000,73477.000000,73477.000000,73477.000000
32,186348.807718,171207.236833,162199.600305,159816.409865,159816.409865,159816.409865,63562.000000,84396.000000,84396.000000,84396.000000,84396.000000,84396.000000
2,967887.232795,266070.265079,266066.758025,266066.758025,267117.793086,266066.758025,157126.000000,185330.000000,185330.000000,185330.000000,185330.000000,185330.000000
16,457989.422893,328576.676686,328576.676686,328576.676686,328576.676686,328576.676686,129491.000000,163803.000000,163803.000000,163803.000000,163803.000000,163803.000000
1024,856851.169778,749010.413878,514785.157252,501568.159188,430296.462264,350562.085825,64848.000000,73335.000000,98299.000000,102694.000000,151257.000000,197499.000000
128,445286.261343,476070.804487,476182.025361,395935.818266,395935.818266,395935.818266,170756.000000,170756.000000,170756.000000,193896.000000,193896.000000,193896.000000
512,441664.191765,356301.072834,338152.096207,307427.477167,291453.872095,288979.806724,52062.000000,60279.000000,122271.000000,139435.000000,143576.000000,143576.000000
2048,928943.625432,920698.065268,1014067.551473,896893.244894,957710.985725,842809.879955,78804.000000,99971.000000,112508.000000,122178.000000,228200.000000,277459.000000
8192,278402.893054,273585.769093,273585.769093,273585.769093,273585.769093,273585.769093,115332.000000,115332.000000,115332.000000,115332.000000,115332.000000,115332.000000
32768,886287.529333,933308.842586,933085.186333,886287.529333,886287.529333,886287.196681,259273.000000,236195.000000,236195.000000,259273.000000,259273.000000,259273.000000
4096,1861434.010900,1856332.881787,1846216.199681,1848228.410433,1644315.439854,1194837.896294,123892.000000,115256.000000,115256.000000,123892.000000,156191.000000,282917.000000
65536,887462.578454,887462.578454,887462.578454,887462.578454,887462.578454,887462.578454,266027.000000,266027.000000,266027.000000,266027.000000,266027.000000,266027.000000
256,1846806.496284,1777981.733564,482674.970523,1777981.733564,1777981.733564,482674.970523,239533.000000,294613.000000,312742.000000,294613.000000,294613.000000,312742.000000
