frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
65536,258060.621845,258060.621845,258060.621845,258060.621845,258060.621845,258060.621845,87110.000000,87110.000000,87110.000000,87110.000000,87110.000000,87110.000000
64,133843.383296,125647.032197,125647.032197,125647.032197,125647.032197,125647.032197,87665.000000,87665.000000,87665.000000,87665.000000,87665.000000,87665.000000
4,125438.632311,125438.632311,125438.632311,125438.632311,125438.632311,125438.632311,57732.000000,57732.000000,57732.000000,57732.000000,57732.000000,57732.000000
8192,245101.730849,243803.623277,243803.623277,243803.623277,243803.623277,243803.623277,53229.000000,53229.000000,53229.000000,53229.000000,53229.000000,53229.000000
2,149603.029224,149603.029224,149603.029224,149603.029224,149603.029224,149603.029224,83214.000000,83214.000000,83214.000000,83214.000000,83214.000000,83214.000000
256,149221.841139,149221.841139,149221.841139,149221.841139,149221.841139,149221.841139,53332.000000,53332.000000,53332.000000,53332.000000,53332.000000,53332.000000
16384,209024.752187,209024.752187,209024.752187,209024.752187,209024.752187,209024.752187,115029.000000,115029.000000,115029.000000,115029.000000,115029.000000,115029.000000
1024,193714.272801,217550.015433,217550.015433,217550.015433,217550.015433,217550.015433,142209.000000,196920.000000,196920.000000,196920.000000,196920.000000,196920.000000
128,229713.293538,229713.293538,229713.293538,229713.293538,229713.293538,229713.293538,171855.000000,171855.000000,171855.000000,171855.000000,171855.000000,171855.000000
2048,336239.356893,335117.622094,335117.622094,335117.622094,335117.622094,335117.622094,191526.000000,191526.000000,191526.000000,191526.000000,191526.000000,191526.000000
16,418462.383215,418462.383215,418462.383215,418462.383215,418462.383215,418462.383215,227272.000000,227272.000000,227272.000000,227272.000000,227272.000000,227272.000000
8,298870.132879,298870.132879,298870.132879,298870.132879,298870.132879,298870.132879,195509.000000,195509.000000,195509.000000,195509.000000,195509.000000,195509.000000
512,310025.194542,310025.194542,310025.194542,310025.194542,310025.194542,310025.194542,174351.000000,174351.000000,174351.000000,174351.000000,174351.000000,174351.000000
32,339498.644486,339498.644486,339498.644486,339498.644486,339498.644486,339498.644486,174902.000000,174902.000000,174902.000000,174902.000000,174902.000000,174902.000000
4096,329637.539587,329637.539587,329637.539587,329637.539587,329637.539587,329637.539587,274273.000000,274273.000000,274273.000000,274273.000000,274273.000000,274273.000000
32768,1466284.063473,1436043.776926,1436043.776926,1436043.776926,1436043.776926,1436043.776926,249102.000000,261678.000000,261678.000000,261678.000000,261678.000000,261678.000000
