frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
16,127783.948065,187109.133981,130055.650919,130007.192901,127783.948065,127783.948065,65091.000000,28632.000000,65091.000000,65091.000000,65091.000000,65091.000000
4,207349.843291,248851.354670,242505.664379,207349.843291,207349.843291,207349.843291,146715.000000,38357.000000,52083.000000,146715.000000,146715.000000,146715.000000
1024,507918.421708,804473.914393,807855.272008,785100.418884,708691.509742,667225.856965,252447.000000,68139.000000,73807.000000,76239.000000,79208.000000,125469.000000
2,244340.628597,273480.811084,270942.349536,257510.813338,244340.628597,244340.628597,132614.000000,47562.000000,116701.000000,132614.000000,132614.000000,132614.000000
32,199072.949137,209183.889657,196424.688479,198042.210473,192689.889403,199072.949137,108686.000000,55797.000000,108686.000000,102843.000000,108686.000000,108686.000000
8,194151.914134,178669.387476,184285.207868,187151.007641,194151.914134,194151.914134,105187.000000,56689.000000,77549.000000,105187.000000,105187.000000,105187.000000
128,400039.067973,387992.788695,399296.344277,401670.801183,380106.479687,400039.067973,211788.000000,69203.000000,65856.000000,99641.000000,141717.000000,211788.000000
64,482261.808160,660265.376823,572885.536991,508919.959858,462479.993098,482261.808160,252879.000000,120017.000000,126778.000000,158724.000000,235502.000000,252879.000000
32768,1345067.988588,1205388.592575,1205223.799978,1202551.050711,1202866.849516,1197044.774119,82634.000000,93886.000000,101291.000000,101291.000000,101291.000000,101291.000000
16384,614524.267326,1452722.933170,1437167.417201,1411820.443034,1384518.157007,1398072.370080,187908.000000,89812.000000,103618.000000,106460.000000,109929.000000,118240.000000
2048,487411.646528,1184024.641179,991589.369136,957193.343387,543468.638405,487411.646528,209477.000000,124494.000000,144891.000000,168500.000000,209477.000000,209477.000000
256,466215.154020,1596862.187500,1202500.202205,1157087.298624,462104.008620,466215.154020,199938.000000,138936.000000,149411.000000,188613.000000,199938.000000,199938.000000
8192,575697.762851,839550.679898,828147.324701,820934.571275,805306.797477,785322.672270,248572.000000,93796.000000,95368.000000,96783.000000,105698.000000,129319.000000
512,417766.819185,797833.014984,567038.596983,578081.412678,482059.544352,477448.900014,280833.000000,111763.000000,164733.000000,164733.000000,219561.000000,232932.000000
65536,1447217.386101,1455260.352640,1447217.386101,1447217.386101,1447217.386101,1447217.386101,204046.000000,182144.000000,204046.000000,204046.000000,204046.000000,204046.000000
4096,843303.030454,1507856.120329,1555686.743058,1486004.743795,1510729.518932,1407371.759317,255988.000000,91216.000000,89647.000000,117598.000000,107057.000000,108424.000000
