frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,738837.105132,35359.000000,55.524769
4,733528.107007,37216.000000,95.488219
8,885448.546777,34430.000000,20508.549266
16,1037868.467247,36295.000000,1384.182430
32,905332.043377,31849.000000,7357.516021
64,1072731.652334,37745.000000,68057.459407
128,1119356.442769,51468.000000,24886.570415
256,1181475.813216,70578.000000,81251.878840
512,1669100.864386,152211.000000,114289.749107
1024,770644.733159,34936.000000,140938.396355
2048,1196915.580392,66587.000000,221542.916639
4096,739386.733059,35818.000000,255059.399054
8192,926927.507193,46157.000000,257098.207044
16384,961182.512342,34906.000000,337705.807187
32768,3340262.078169,216816.000000,2138755.565294
65536,2074324.844316,171835.000000,1703586.130943
