frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,647084.613731,33497.000000,0.000000
4,775501.299377,36300.000000,0.000000
8,805353.068320,29777.000000,0.000000
16,814633.138430,30758.000000,0.000000
32,643482.879329,36750.000000,0.000000
64,864669.133612,32562.000000,0.000000
128,1227374.752730,46563.000000,0.000000
256,856328.417957,35387.000000,0.000000
512,1813252.748485,188809.000000,0.000000
1024,1600380.293533,116256.000000,0.000000
2048,1029324.359955,33522.000000,0.000000
4096,1684489.970476,163360.000000,0.000000
8192,2226846.847696,222584.000000,0.000000
16384,673468.478442,33101.000000,0.000000
32768,1558857.074516,139732.000000,0.000000
65536,191359.962359,23264.000000,0.000000
