frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,606826.498331,40014.000000,0.000000
4,575911.487107,39554.000000,0.000000
8,809370.982242,36329.000000,0.000000
16,989988.416278,34959.000000,0.000000
32,886839.277771,42337.000000,0.000000
64,1144375.833331,40818.000000,0.000000
128,987722.584015,39079.000000,0.000000
256,1186750.340302,38629.000000,0.000000
512,1115285.611859,77081.000000,0.000000
1024,1300971.087409,98191.000000,0.000000
2048,1146596.974952,61383.000000,0.000000
4096,1425241.675856,124937.000000,0.000000
8192,1133417.893157,57522.000000,0.000000
16384,1923031.136534,174907.000000,0.000000
32768,916005.414128,65819.000000,0.000000
65536,4722788.971490,243730.000000,0.000000
