frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,625914.148227,40946.000000,0.000000
4,747997.157940,43271.000000,0.000000
8,734286.092047,53038.000000,0.000000
16,1032578.610432,41400.000000,0.000000
32,1124266.500465,44228.000000,0.000000
64,1165633.620679,47630.000000,0.000000
128,1150481.542921,52055.000000,0.000000
256,1305670.807510,99557.000000,0.000000
512,1273135.608371,72356.000000,0.000000
1024,1000726.338016,39563.000000,0.000000
2048,1171923.338075,47225.000000,0.000000
4096,1566140.467475,115078.000000,0.000000
8192,1930766.116825,165904.000000,0.000000
16384,2869214.353643,207819.000000,0.000000
32768,729876.043643,39568.000000,0.000000
65536,1543612.185752,114456.000000,0.000000
