frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,322566.907982,40040.000000,8783.645029
4,807641.826205,40017.000000,25.079872
8,766984.744591,40940.000000,23728.189775
16,962004.539799,43427.000000,56994.835599
32,951060.723290,47073.000000,30568.884131
64,1317833.431965,77022.000000,2760.341827
128,1025005.255037,48875.000000,83829.842425
256,1296499.399503,90890.000000,121827.452740
512,1203725.896801,51275.000000,64681.459592
1024,1204382.677833,55517.000000,185472.065023
2048,834660.400126,45594.000000,106613.795927
4096,949648.087690,48199.000000,152420.545183
8192,2519212.769789,173117.000000,1832921.437323
16384,3137582.453659,267645.000000,1444918.797619
32768,1268090.798516,62339.000000,662416.244857
65536,2484213.217743,225075.000000,1528857.200021
