frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,595037.995352,34890.000000,20486.138191
4,562327.326757,35839.000000,6897.598350
8,518661.178599,32107.000000,436.239613
16,1230273.596164,75596.000000,41444.252509
32,894608.185433,32565.000000,3815.295008
64,1112006.526716,34536.000000,1411.012048
128,1277474.890788,81000.000000,74891.048811
256,967415.360821,33030.000000,105908.697150
512,929098.506417,33964.000000,95659.012184
1024,1038947.721746,33088.000000,90252.460327
2048,1203304.698255,85160.000000,375198.093988
4096,1623658.462023,165195.000000,312080.460792
8192,1298058.280149,88920.000000,549442.260748
16384,4214622.443081,261274.000000,1117565.913242
32768,723678.797016,30251.000000,327252.748806
65536,1205672.793053,114926.000000,659348.879341
