frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,674202.434698,33512.000000,0.000000
4,543004.315376,32103.000000,0.000000
8,487562.370073,33037.000000,0.000000
16,872228.376312,33052.000000,0.000000
32,830523.548198,36769.000000,0.000000
64,931961.635720,34975.000000,0.000000
128,1265871.518441,100856.000000,0.000000
256,1122958.266952,34822.000000,0.000000
512,1239799.718283,104699.000000,0.000000
1024,1516374.049294,167724.000000,0.000000
2048,1017449.979743,47009.000000,0.000000
4096,1637155.031645,117584.000000,0.000000
8192,712543.247396,33553.000000,0.000000
16384,2703227.165225,189520.000000,0.000000
32768,1635726.652416,117758.000000,0.000000
65536,2100714.981913,124722.000000,0.000000
