frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,710407.615099,35818.000000,0.000000
4,613760.216496,35378.000000,0.000000
8,1021259.395357,42358.000000,0.000000
16,563208.105108,39093.000000,0.000000
32,707697.870476,38151.000000,0.000000
64,1048412.867566,44656.000000,0.000000
128,1501262.705890,138710.000000,0.000000
256,886357.603028,34909.000000,0.000000
512,1389972.136747,124398.000000,0.000000
1024,1052117.340711,63951.000000,0.000000
2048,1027662.015836,35846.000000,0.000000
4096,2036955.089963,172226.000000,0.000000
8192,3552674.673186,249555.000000,0.000000
16384,3306729.212699,256923.000000,0.000000
32768,510220.180293,33961.000000,0.000000
65536,1233598.427949,87507.000000,0.000000
