frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,618776.449040,36303.000000,96.798760
4,849091.748934,43730.000000,724.501898
8,772693.160018,36289.000000,20608.231147
16,629653.392738,37220.000000,29782.249479
32,796915.141389,39078.000000,273.764497
64,1040230.159312,35372.000000,43232.320502
128,1361366.508347,119942.000000,73972.457624
256,1112608.011410,46189.000000,1199.674122
512,1075023.655350,39553.000000,89919.597703
1024,1079067.884144,40027.000000,95632.041545
2048,724993.924097,36316.000000,138918.271754
4096,1669636.075415,171965.000000,257161.439790
8192,990850.924051,37685.000000,276852.886192
16384,1260170.631717,84403.000000,368522.235196
32768,3324423.393492,276059.000000,2732451.341472
65536,4345797.066784,283535.000000,2572799.144421
