frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,591358.252435,35825.000000,336.489227
4,864392.364015,30250.000000,20087.363441
8,722410.864756,32112.000000,20754.851023
16,863897.292002,34554.000000,20024.392650
32,1021509.241331,54926.000000,559.091227
64,1254165.806473,45977.000000,56657.245750
128,1034175.252817,33554.000000,68865.812687
256,1385121.712461,99623.000000,105423.734481
512,1057859.528281,46415.000000,146715.803740
1024,1965911.552541,191018.000000,322970.754953
2048,1810670.728685,181395.000000,449073.476717
4096,1009135.735032,40107.000000,314955.872169
8192,2827057.346701,208348.000000,414309.175811
16384,2885750.392117,231497.000000,1270864.219048
32768,986738.778380,39853.000000,437189.588315
65536,2736857.500513,165535.000000,2429090.510463
