frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,427798.555007,40485.000000,0.000000
4,509450.452658,45608.000000,0.000000
8,707435.565362,50445.000000,0.000000
16,821132.368852,42850.000000,0.000000
32,636280.566735,42796.000000,0.000000
64,1371172.091312,101981.000000,0.000000
128,1338351.558012,108052.000000,0.000000
256,1079907.124920,43725.000000,0.000000
512,1106242.189873,40943.000000,0.000000
1024,1163718.393519,49821.000000,0.000000
2048,1420014.915997,110754.000000,0.000000
4096,1077493.207551,96606.000000,0.000000
8192,1090232.473657,59103.000000,0.000000
16384,870678.758992,72764.000000,0.000000
32768,787570.658005,48442.000000,0.000000
65536,2819353.703363,171090.000000,0.000000
