arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,30.00,6.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
34.00,30.00,15.00,99.75,0.25,397
34.00,30.00,9.00,100.00,0.00,397
40.00,30.00,18.00,99.50,0.50,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
32.00,30.00,18.00,98.74,1.26,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
34.00,30.00,18.00,99.50,0.50,397
36.00,30.00,18.00,99.24,0.76,397
36.00,30.00,6.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,99.75,0.25,397
32.00,30.00,15.00,99.24,0.76,397
34.00,16.77,64.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,18.00,99.24,0.76,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
40.00,7.92,512.00,38.54,61.46,397
30.00,4.07,262144.00,28.72,71.28,397
38.00,4.64,32768.00,29.72,70.28,397
38.00,5.65,4096.00,35.01,64.99,397
20.00,30.00,15.00,100.00,0.00,396
28.00,30.00,6.00,100.00,0.00,397
36.00,5.65,4096.00,32.75,67.25,397
40.00,4.64,32768.00,31.23,68.77,397
24.00,16.77,64.00,100.00,0.00,396
36.00,7.92,512.00,39.80,60.20,397
40.00,5.65,4096.00,36.27,63.73,397
36.00,4.07,262144.00,34.76,65.24,397
28.00,30.00,12.00,100.00,0.00,397
24.00,5.65,4096.00,31.03,68.97,390
38.00,7.92,512.00,42.07,57.93,397
24.00,4.07,262144.00,31.99,68.01,397
28.00,30.00,9.00,100.00,0.00,396
38.00,4.07,262144.00,28.97,71.03,397
30.00,7.92,512.00,42.32,57.68,397
20.00,16.77,64.00,100.00,0.00,395
24.00,7.92,512.00,35.95,64.05,395
32.00,7.92,512.00,42.57,57.43,397
40.00,4.07,262144.00,33.00,67.00,397
26.00,30.00,6.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
32.00,5.65,4096.00,33.00,67.00,397
24.00,30.00,9.00,100.00,0.00,396
24.00,30.00,6.00,100.00,0.00,396
22.00,4.07,262144.00,30.23,69.77,397
20.00,4.64,32768.00,33.59,66.41,390
22.00,16.77,64.00,100.00,0.00,396
34.00,7.92,512.00,36.27,63.73,397
28.00,16.77,64.00,100.00,0.00,397
32.00,4.07,262144.00,33.16,66.84,395
34.00,4.07,262144.00,29.29,70.71,396
24.00,30.00,18.00,99.75,0.25,396
24.00,30.00,12.00,100.00,0.00,397
26.00,30.00,15.00,100.00,0.00,397
22.00,5.65,4096.00,31.46,68.54,391
24.00,30.00,15.00,100.00,0.00,397
28.00,4.64,32768.00,27.96,72.04,397
34.00,5.65,4096.00,29.97,70.03,397
26.00,30.00,18.00,99.75,0.25,397
22.00,4.64,32768.00,27.30,72.70,392
26.00,30.00,9.00,100.00,0.00,396
20.00,30.00,12.00,100.00,0.00,396
28.00,4.07,262144.00,29.72,70.28,397
20.00,30.00,6.00,100.00,0.00,396
20.00,4.07,262144.00,29.77,70.23,393
28.00,30.00,18.00,99.24,0.76,397
30.00,5.65,4096.00,33.00,67.00,397
22.00,30.00,12.00,100.00,0.00,397
26.00,30.00,12.00,100.00,0.00,397
32.00,4.64,32768.00,36.27,63.73,397
22.00,30.00,15.00,100.00,0.00,395
22.00,30.00,9.00,100.00,0.00,396
28.00,30.00,15.00,99.50,0.50,397
30.00,4.64,32768.00,33.08,66.92,396
28.00,5.65,4096.00,31.39,68.61,395
28.00,7.92,512.00,40.05,59.95,397
26.00,7.92,512.00,39.80,60.20,397
22.00,30.00,18.00,99.49,0.51,396
20.00,30.00,9.00,100.00,0.00,395
20.00,30.00,18.00,100.00,0.00,395
26.00,4.07,262144.00,28.46,71.54,397
36.00,4.64,32768.00,32.75,67.25,397
24.00,4.64,32768.00,36.29,63.71,394
34.00,4.64,32768.00,28.97,71.03,397
26.00,4.64,32768.00,33.00,67.00,397
20.00,5.65,4096.00,28.46,71.54,397
22.00,30.00,6.00,100.00,0.00,395
22.00,7.92,512.00,40.40,59.60,396
26.00,5.65,4096.00,27.09,72.91,395
20.00,7.92,512.00,38.64,61.36,396
38.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,15.00,99.75,0.25,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,99.50,0.50,397
34.00,30.00,12.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,99.24,0.76,397
38.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
36.00,30.00,15.00,99.50,0.50,397
40.00,30.00,18.00,99.24,0.76,397
34.00,16.77,64.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
36.00,30.00,18.00,99.50,0.50,397
40.00,30.00,15.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
38.00,30.00,18.00,98.74,1.26,397
30.00,30.00,9.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
30.00,30.00,18.00,99.50,0.50,397
38.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
38.00,4.07,262144.00,30.98,69.02,397
32.00,7.92,512.00,37.03,62.97,397
34.00,7.92,512.00,38.79,61.21,397
26.00,30.00,12.00,100.00,0.00,396
38.00,7.92,512.00,41.06,58.94,397
28.00,30.00,9.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
36.00,5.65,4096.00,34.85,65.15,396
24.00,30.00,6.00,100.00,0.00,396
28.00,30.00,6.00,100.00,0.00,397
32.00,5.65,4096.00,34.43,65.57,395
40.00,4.64,32768.00,28.72,71.28,397
32.00,4.64,32768.00,32.75,67.25,397
28.00,30.00,12.00,100.00,0.00,397
28.00,4.07,262144.00,29.72,70.28,397
28.00,30.00,18.00,99.24,0.76,397
26.00,30.00,15.00,100.00,0.00,397
40.00,7.92,512.00,37.28,62.72,397
26.00,30.00,18.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
40.00,5.65,4096.00,34.01,65.99,394
34.00,4.64,32768.00,32.49,67.51,397
30.00,4.07,262144.00,30.73,69.27,397
36.00,4.07,262144.00,31.23,68.77,397
30.00,7.92,512.00,37.28,62.72,397
34.00,4.07,262144.00,30.98,69.02,397
36.00,7.92,512.00,39.55,60.45,397
38.00,5.65,4096.00,30.81,69.19,396
20.00,30.00,12.00,100.00,0.00,396
40.00,4.07,262144.00,33.25,66.75,397
24.00,30.00,15.00,100.00,0.00,397
24.00,16.77,64.00,100.00,0.00,397
36.00,4.64,32768.00,29.97,70.03,397
28.00,7.92,512.00,38.29,61.71,397
32.00,4.07,262144.00,30.73,69.27,397
26.00,30.00,6.00,100.00,0.00,396
24.00,7.92,512.00,38.89,61.11,396
34.00,5.65,4096.00,34.09,65.91,396
38.00,4.64,32768.00,28.72,71.28,397
28.00,5.65,4096.00,31.06,68.94,396
26.00,16.77,64.00,100.00,0.00,397
24.00,4.64,32768.00,32.49,67.51,397
