arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,16.77,64.00,100.00,0.00,199
30.00,30.00,12.00,100.00,0.00,199
40.00,30.00,15.00,100.00,0.00,199
38.00,30.00,6.00,100.00,0.00,199
40.00,30.00,18.00,100.00,0.00,199
40.00,16.77,64.00,100.00,0.00,199
34.00,30.00,12.00,100.00,0.00,199
34.00,30.00,15.00,100.00,0.00,199
36.00,30.00,9.00,100.00,0.00,199
38.00,30.00,12.00,100.00,0.00,199
36.00,30.00,6.00,100.00,0.00,199
34.00,30.00,9.00,100.00,0.00,199
36.00,30.00,12.00,100.00,0.00,199
40.00,30.00,6.00,100.00,0.00,199
32.00,30.00,18.00,100.00,0.00,199
36.00,30.00,15.00,100.00,0.00,199
38.00,30.00,9.00,100.00,0.00,199
40.00,30.00,9.00,100.00,0.00,199
38.00,30.00,18.00,100.00,0.00,199
34.00,30.00,18.00,100.00,0.00,199
34.00,16.77,64.00,100.00,0.00,199
40.00,30.00,12.00,100.00,0.00,199
32.00,30.00,15.00,100.00,0.00,199
38.00,30.00,15.00,100.00,0.00,199
34.00,30.00,6.00,100.00,0.00,199
36.00,16.77,64.00,100.00,0.00,199
32.00,30.00,12.00,100.00,0.00,199
36.00,30.00,18.00,100.00,0.00,199
32.00,30.00,9.00,100.00,0.00,199
30.00,30.00,6.00,100.00,0.00,199
30.00,30.00,9.00,100.00,0.00,199
32.00,30.00,6.00,100.00,0.00,199
32.00,16.77,64.00,100.00,0.00,199
30.00,16.77,64.00,100.00,0.00,199
30.00,30.00,15.00,100.00,0.00,199
26.00,30.00,18.00,100.00,0.00,199
28.00,30.00,6.00,100.00,0.00,199
26.00,30.00,15.00,100.00,0.00,199
32.00,7.92,512.00,30.65,69.35,199
36.00,5.65,4096.00,22.11,77.89,199
24.00,16.77,64.00,100.00,0.00,199
24.00,30.00,18.00,100.00,0.00,199
38.00,4.64,32768.00,18.69,81.31,198
28.00,30.00,18.00,100.00,0.00,199
26.00,4.07,262144.00,15.58,84.42,199
28.00,16.77,64.00,100.00,0.00,199
24.00,30.00,6.00,100.00,0.00,199
30.00,30.00,18.00,100.00,0.00,199
28.00,4.07,262144.00,19.60,80.40,199
32.00,4.07,262144.00,20.60,79.40,199
38.00,7.92,512.00,30.65,69.35,199
34.00,7.92,512.00,20.60,79.40,199
34.00,5.65,4096.00,22.11,77.89,199
30.00,5.65,4096.00,25.63,74.37,199
28.00,30.00,9.00,100.00,0.00,199
26.00,30.00,9.00,100.00,0.00,199
40.00,7.92,512.00,22.11,77.89,199
40.00,5.65,4096.00,16.58,83.42,199
28.00,30.00,12.00,100.00,0.00,199
28.00,4.64,32768.00,15.58,84.42,199
22.00,16.77,64.00,100.00,0.00,198
26.00,7.92,512.00,28.14,71.86,199
22.00,5.65,4096.00,23.74,76.26,198
20.00,4.64,32768.00,13.07,86.93,199
22.00,30.00,6.00,100.00,0.00,199
26.00,16.77,64.00,100.00,0.00,199
40.00,4.64,32768.00,18.59,81.41,199
24.00,4.07,262144.00,18.46,81.54,195
36.00,7.92,512.00,28.64,71.36,199
40.00,4.07,262144.00,16.58,83.42,199
22.00,30.00,9.00,100.00,0.00,199
20.00,30.00,9.00,100.00,0.00,198
30.00,4.64,32768.00,18.56,81.44,194
26.00,5.65,4096.00,24.75,75.25,198
30.00,7.92,512.00,25.76,74.24,198
28.00,30.00,15.00,100.00,0.00,199
24.00,4.64,32768.00,18.56,81.44,194
34.00,4.07,262144.00,11.56,88.44,199
22.00,30.00,18.00,100.00,0.00,198
32.00,4.64,32768.00,12.06,87.94,199
36.00,4.64,32768.00,17.09,82.91,199
38.00,4.07,262144.00,16.58,83.42,199
26.00,4.64,32768.00,19.10,80.90,199
26.00,30.00,12.00,100.00,0.00,199
20.00,4.07,262144.00,16.08,83.92,199
38.00,5.65,4096.00,17.09,82.91,199
22.00,4.64,32768.00,16.08,83.92,199
30.00,4.07,262144.00,15.58,84.42,199
20.00,30.00,12.00,100.00,0.00,199
