Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
22,30.000000,18.000000,5236866.005626,88855.000000,5236866.005626,88855.000000,5236866.005626,88855.000000,5236866.005626,88855.000000,5236866.005626,88855.000000,5236866.005626,88855.000000
22,16.772000,64.000000,5004149.913782,86483.000000,5004149.913782,86483.000000,5004149.913782,86483.000000,5004149.913782,86483.000000,5004149.913782,86483.000000,5004149.913782,86483.000000
22,30.000000,12.000000,4956276.256434,84582.000000,4956276.256434,84582.000000,4956276.256434,84582.000000,4956276.256434,84582.000000,4956276.256434,84582.000000,4956276.256434,84582.000000
22,30.000000,15.000000,4942507.747566,85494.000000,4942507.747566,85494.000000,4942507.747566,85494.000000,4942507.747566,85494.000000,4942507.747566,85494.000000,4942507.747566,85494.000000
22,30.000000,6.000000,4634752.427672,80162.000000,4634752.427672,80162.000000,4634752.427672,80162.000000,4634752.427672,80162.000000,4634752.427672,80162.000000,4634752.427672,80162.000000
22,4.639000,32768.000000,227618.661405,65668.000000,227639.832257,65668.000000,227543.199896,65668.000000,227634.661778,65668.000000,228795.400727,65668.000000,228833.244871,65668.000000
22,4.073000,262144.000000,222742.086367,148892.000000,222732.511138,148892.000000,222818.188910,148892.000000,222779.329037,148892.000000,222759.891713,148892.000000,222762.385227,148892.000000
22,5.649000,4096.000000,513998.162928,83207.000000,514365.142739,83207.000000,515204.143075,83207.000000,514507.130051,83207.000000,514553.799637,83207.000000,516816.616036,83207.000000
22,30.000000,9.000000,4805190.969822,84587.000000,4805190.969822,84587.000000,4805190.969822,84587.000000,4805190.969822,84587.000000,4805190.969822,84587.000000,4805190.969822,84587.000000
22,7.918000,512.000000,1234483.858304,88630.000000,1906823.553199,88637.000000,1234463.278521,88632.000000,1234424.278435,88637.000000,1234461.071152,88634.000000,1234491.457916,88636.000000
