Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
38,30.000000,15.000000,15044.799334,729.000000,15044.799334,729.000000,15044.799334,729.000000,15044.799334,729.000000,15044.799334,729.000000,15044.799334,729.000000
38,30.000000,18.000000,15040.717902,707.000000,15040.717902,707.000000,15040.717902,707.000000,15040.717902,707.000000,15040.717902,707.000000,15040.717902,707.000000
38,30.000000,6.000000,10829.446246,458.000000,10829.446246,458.000000,10829.446246,458.000000,10829.446246,458.000000,10829.446246,458.000000,10829.446246,458.000000
38,16.772000,64.000000,13394.370907,506.000000,13394.370907,506.000000,13394.370907,506.000000,13394.370907,506.000000,13394.370907,506.000000,13394.370907,506.000000
38,30.000000,12.000000,14903.334224,742.000000,14903.334224,742.000000,14903.334224,742.000000,14903.334224,742.000000,14903.334224,742.000000,14903.334224,742.000000
38,7.918000,512.000000,43477.278353,8513.000000,42764.259435,8513.000000,42753.805936,8513.000000,43468.946629,8513.000000,43043.012917,8513.000000,42771.811687,8510.000000
38,30.000000,9.000000,12386.071330,574.000000,12386.071330,574.000000,12386.071330,574.000000,12386.071330,574.000000,12386.071330,574.000000,12386.071330,574.000000
38,4.639000,32768.000000,53859.521452,19887.000000,53860.522352,19898.000000,53859.995609,19906.000000,53862.746885,19905.000000,53871.303994,19906.000000,53861.987292,19901.000000
38,4.073000,262144.000000,47834.518248,34681.000000,47835.012135,34681.000000,47828.985417,34681.000000,48104.033376,34681.000000,47827.557987,34681.000000,47826.087808,34681.000000
38,5.649000,4096.000000,54868.405927,16422.000000,54878.208717,16422.000000,54860.739723,16422.000000,54769.274525,16422.000000,54776.575523,16422.000000,54892.351280,16422.000000
