Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
26,30.000000,15.000000,2658655.462202,45407.000000,2658655.462202,45407.000000,2658655.462202,45407.000000,2658655.462202,45407.000000,2658655.462202,45407.000000,2658655.462202,45407.000000
26,30.000000,12.000000,2535881.896207,43136.000000,2535881.896207,43136.000000,2535881.896207,43136.000000,2535881.896207,43136.000000,2535881.896207,43136.000000,2535881.896207,43136.000000
26,30.000000,9.000000,2739447.380776,44977.000000,2739447.380776,44977.000000,2739447.380776,44977.000000,2739447.380776,44977.000000,2739447.380776,44977.000000,2739447.380776,44977.000000
26,16.772000,64.000000,2727124.950066,48189.000000,2727124.950066,48189.000000,2727124.950066,48189.000000,2727124.950066,48189.000000,2727124.950066,48189.000000,2727124.950066,48189.000000
26,4.073000,262144.000000,142853.253932,115052.000000,143008.129821,115052.000000,143056.094823,115052.000000,142984.620638,115052.000000,142877.048689,115052.000000,143040.165205,115052.000000
26,4.639000,32768.000000,76808.564171,27929.000000,76799.394216,27929.000000,77818.682275,27929.000000,77773.329812,27929.000000,76841.284333,27929.000000,76825.749987,27929.000000
26,30.000000,18.000000,3062261.505437,51336.000000,3062261.505437,51336.000000,3062261.505437,51336.000000,3062261.505437,51336.000000,3062261.505437,51336.000000,3062261.505437,51336.000000
26,5.649000,4096.000000,299894.762315,62360.000000,301029.924242,62360.000000,300003.198825,62360.000000,300049.599365,62360.000000,300048.635166,62360.000000,301019.167808,62360.000000
26,7.918000,512.000000,560023.860759,55253.000000,559287.995627,55253.000000,560726.851047,55250.000000,559921.342812,55253.000000,561121.386016,55250.000000,559233.849467,55253.000000
26,30.000000,6.000000,2728795.612884,46816.000000,2728795.612884,46816.000000,2728795.612884,46816.000000,2728795.612884,46816.000000,2728795.612884,46816.000000,2728795.612884,46816.000000
