Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
30,16.772000,64.000000,388096.180083,7318.000000,388096.180083,7318.000000,388096.180083,7318.000000,388096.180083,7318.000000,388096.180083,7318.000000,388096.180083,7318.000000
30,30.000000,6.000000,363382.020434,5588.000000,363382.020434,5588.000000,363382.020434,5588.000000,363382.020434,5588.000000,363382.020434,5588.000000,363382.020434,5588.000000
30,5.649000,4096.000000,145121.718399,33356.000000,144765.600372,33353.000000,144776.385381,33347.000000,145009.489217,33353.000000,145570.877757,33357.000000,144659.258121,33357.000000
30,30.000000,12.000000,366171.848106,7721.000000,366171.848106,7721.000000,366171.848106,7721.000000,366171.848106,7721.000000,366171.848106,7721.000000,366171.848106,7721.000000
30,30.000000,9.000000,352019.374642,5888.000000,352019.374642,5888.000000,352019.374642,5888.000000,352019.374642,5888.000000,352019.374642,5888.000000,352019.374642,5888.000000
30,4.073000,262144.000000,86039.096270,32388.000000,86841.000910,32388.000000,85770.914458,32388.000000,85760.938212,32388.000000,86606.597849,32388.000000,85755.812608,32388.000000
30,30.000000,15.000000,721162.911376,13273.000000,721162.911376,13273.000000,721162.911376,13273.000000,721162.911376,13273.000000,721162.911376,13273.000000,721162.911376,13273.000000
30,4.639000,32768.000000,55032.564987,23268.000000,55101.852555,23268.000000,55065.958250,23268.000000,55096.682795,23268.000000,58478.069761,25831.000000,55036.693623,23268.000000
30,7.918000,512.000000,143058.671219,19382.000000,143099.077317,19379.000000,143144.785197,19379.000000,142993.616351,19380.000000,143076.376551,19382.000000,143122.847156,19382.000000
30,30.000000,18.000000,272874.022283,5251.000000,272874.022283,5251.000000,272874.022283,5251.000000,272874.022283,5251.000000,272874.022283,5251.000000,272874.022283,5251.000000
