Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
38,30.000000,18.000000,15024.387775,604.000000,15024.387775,604.000000,15024.387775,604.000000,15024.387775,604.000000,15024.387775,604.000000,15024.387775,604.000000
38,16.772000,64.000000,13223.013991,703.000000,13223.013991,703.000000,13223.013991,703.000000,13223.013991,703.000000,13223.013991,703.000000,13223.013991,703.000000
38,30.000000,15.000000,12402.985568,482.000000,12402.985568,482.000000,12402.985568,482.000000,12402.985568,482.000000,12402.985568,482.000000,12402.985568,482.000000
38,30.000000,9.000000,11289.237707,404.000000,11289.237707,404.000000,11289.237707,404.000000,11289.237707,404.000000,11289.237707,404.000000,11289.237707,404.000000
38,30.000000,12.000000,12767.467172,702.000000,12767.467172,702.000000,12767.467172,702.000000,12767.467172,702.000000,12767.467172,702.000000,12767.467172,702.000000
38,5.649000,4096.000000,60991.789644,17974.000000,61061.398928,17980.000000,61068.747375,17979.000000,60987.191286,18013.000000,61086.442440,18012.000000,61070.300351,18002.000000
38,30.000000,6.000000,12517.410395,629.000000,12517.410395,629.000000,12517.410395,629.000000,12517.410395,629.000000,12517.410395,629.000000,12517.410395,629.000000
38,4.639000,32768.000000,54836.445600,30963.000000,54851.331807,30963.000000,54829.734123,30963.000000,54840.181081,30963.000000,54857.342508,30963.000000,54845.513545,30963.000000
38,7.918000,512.000000,40601.899648,9493.000000,40649.024601,9493.000000,40608.677472,9492.000000,40530.438845,9493.000000,40529.802541,9493.000000,40527.667833,9492.000000
38,4.073000,262144.000000,28974.591490,15497.000000,29137.159076,15497.000000,29149.370473,15497.000000,29138.071813,15497.000000,29147.769297,15497.000000,28974.040226,15497.000000
