Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
40,30.000000,6.000000,9672.830971,424.000000,9672.830971,424.000000,9672.830971,424.000000,9672.830971,424.000000,9672.830971,424.000000,9672.830971,424.000000
40,30.000000,18.000000,12873.797148,617.000000,12873.797148,617.000000,12873.797148,617.000000,12873.797148,617.000000,12873.797148,617.000000,12873.797148,617.000000
40,30.000000,9.000000,10360.574405,475.000000,10360.574405,475.000000,10360.574405,475.000000,10360.574405,475.000000,10360.574405,475.000000,10360.574405,475.000000
40,30.000000,12.000000,10649.759903,452.000000,10649.759903,452.000000,10649.759903,452.000000,10649.759903,452.000000,10649.759903,452.000000,10649.759903,452.000000
40,4.639000,32768.000000,41040.387766,24627.000000,41040.318018,24627.000000,41043.260677,24627.000000,41039.824805,24627.000000,41045.579116,24627.000000,41046.307081,24627.000000
40,7.918000,512.000000,36109.807380,7611.000000,35798.693775,7613.000000,35803.611941,7614.000000,35782.596049,7614.000000,35855.178761,7613.000000,35804.731196,7613.000000
40,16.772000,64.000000,9616.554840,460.000000,9616.554840,460.000000,9616.554840,460.000000,9616.554840,460.000000,9616.554840,460.000000,9616.554840,460.000000
40,30.000000,15.000000,11195.271323,491.000000,11195.271323,491.000000,11195.271323,491.000000,11195.271323,491.000000,11195.271323,491.000000,11195.271323,491.000000
40,4.073000,262144.000000,244042.869879,196194.000000,244044.246746,196194.000000,244043.568786,196194.000000,244044.314359,196194.000000,244045.301034,196194.000000,244042.968440,196194.000000
40,5.649000,4096.000000,53585.655655,19429.000000,53547.051880,19425.000000,53527.568402,19266.000000,53531.545802,19380.000000,53533.770827,19428.000000,53543.606836,19414.000000
