Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
38,30.000000,18.000000,15769.334577,857.000000,15769.334577,857.000000,15769.334577,857.000000,15769.334577,857.000000,15769.334577,857.000000,15769.334577,857.000000
38,30.000000,9.000000,12446.153261,760.000000,12446.153261,760.000000,12446.153261,760.000000,12446.153261,760.000000,12446.153261,760.000000,12446.153261,760.000000
38,30.000000,12.000000,13757.490542,727.000000,13757.490542,727.000000,13757.490542,727.000000,13757.490542,727.000000,13757.490542,727.000000,13757.490542,727.000000
38,7.918000,512.000000,38404.731779,7081.000000,38287.687368,7081.000000,38551.804653,7081.000000,38241.018436,7080.000000,38555.009558,7081.000000,38275.322572,7079.000000
38,30.000000,15.000000,13754.151082,623.000000,13754.151082,623.000000,13754.151082,623.000000,13754.151082,623.000000,13754.151082,623.000000,13754.151082,623.000000
38,16.772000,64.000000,14495.261329,685.000000,14495.261329,685.000000,14495.261329,685.000000,14495.261329,685.000000,14495.261329,685.000000,14495.261329,685.000000
38,30.000000,6.000000,11834.113106,580.000000,11834.113106,580.000000,11834.113106,580.000000,11834.113106,580.000000,11834.113106,580.000000,11834.113106,580.000000
38,5.649000,4096.000000,59579.992850,20448.000000,59597.264560,20448.000000,59603.340745,20448.000000,59591.893022,20457.000000,59585.766211,20454.000000,59606.020636,20455.000000
38,4.073000,262144.000000,58001.190203,33932.000000,57977.671573,33932.000000,57970.938883,33932.000000,57980.118041,33932.000000,57989.596619,33932.000000,57989.558431,33932.000000
38,4.639000,32768.000000,47096.758604,26043.000000,47077.959737,26043.000000,47078.821969,26043.000000,47065.252299,26043.000000,47042.423662,26043.000000,47080.824377,26043.000000
