Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
22,30.000000,6.000000,4829462.164038,83292.000000,4829462.164038,83292.000000,4829462.164038,83292.000000,4829462.164038,83292.000000,4829462.164038,83292.000000,4829462.164038,83292.000000
22,16.772000,64.000000,4689643.067339,80131.000000,4689643.067339,80131.000000,4689643.067339,80131.000000,4689643.067339,80131.000000,4689643.067339,80131.000000,4689643.067339,80131.000000
22,30.000000,15.000000,5481478.667324,93253.000000,5481478.667324,93253.000000,5481478.667324,93253.000000,5481478.667324,93253.000000,5481478.667324,93253.000000,5481478.667324,93253.000000
22,4.639000,32768.000000,353935.460052,118185.000000,354031.492187,118210.000000,354009.546915,118101.000000,353940.873542,118034.000000,353959.192389,118107.000000,354002.320418,118194.000000
22,5.649000,4096.000000,594148.139138,98783.000000,593803.647894,98783.000000,593872.057082,98783.000000,593761.693435,98783.000000,593735.297231,98783.000000,593664.373319,98783.000000
22,30.000000,18.000000,5187881.740419,87926.000000,5187881.740419,87926.000000,5187881.740419,87926.000000,5187881.740419,87926.000000,5187881.740419,87926.000000,5187881.740419,87926.000000
22,30.000000,9.000000,5119109.539060,87702.000000,5119109.539060,87702.000000,5119109.539060,87702.000000,5119109.539060,87702.000000,5119109.539060,87702.000000,5119109.539060,87702.000000
22,30.000000,12.000000,4942560.793911,85216.000000,4942560.793911,85216.000000,4942560.793911,85216.000000,4942560.793911,85216.000000,4942560.793911,85216.000000,4942560.793911,85216.000000
22,4.073000,262144.000000,111274.096424,38031.000000,111248.478363,37985.000000,111265.004188,37978.000000,111292.049568,38025.000000,111263.704738,38019.000000,111281.911113,38008.000000
22,7.918000,512.000000,1367675.653510,99521.000000,1367791.717144,99521.000000,1367753.796908,99513.000000,1367659.798101,99520.000000,1368322.636044,99522.000000,1367866.964237,99520.000000
