Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
30,30.000000,18.000000,575025.411531,12619.000000,575025.411531,12619.000000,575025.411531,12619.000000,575025.411531,12619.000000,575025.411531,12619.000000,575025.411531,12619.000000
30,16.772000,64.000000,393578.190913,6186.000000,393578.190913,6186.000000,393578.190913,6186.000000,393578.190913,6186.000000,393578.190913,6186.000000,393578.190913,6186.000000
30,30.000000,6.000000,587982.006912,10138.000000,587982.006912,10138.000000,587982.006912,10138.000000,587982.006912,10138.000000,587982.006912,10138.000000,587982.006912,10138.000000
30,4.639000,32768.000000,42043.882468,13075.000000,42726.308394,13107.000000,42053.364431,13107.000000,42055.009226,13108.000000,42055.478430,13107.000000,42037.412825,13071.000000
30,30.000000,9.000000,588315.138832,8411.000000,588315.138832,8411.000000,588315.138832,8411.000000,588315.138832,8411.000000,588315.138832,8411.000000,588315.138832,8411.000000
30,5.649000,4096.000000,111079.650360,22205.000000,111132.001764,22205.000000,111099.445390,22205.000000,111716.908353,22205.000000,111128.861215,22205.000000,111118.582640,22205.000000
30,4.073000,262144.000000,50821.826905,24984.000000,50817.610658,24984.000000,50818.880045,24984.000000,50816.405756,24984.000000,50814.688920,24984.000000,50820.073495,24984.000000
30,30.000000,15.000000,662351.925528,9781.000000,662351.925528,9781.000000,662351.925528,9781.000000,662351.925528,9781.000000,662351.925528,9781.000000,662351.925528,9781.000000
30,30.000000,12.000000,349287.216813,5847.000000,349287.216813,5847.000000,349287.216813,5847.000000,349287.216813,5847.000000,349287.216813,5847.000000,349287.216813,5847.000000
30,7.918000,512.000000,171488.908245,19357.000000,171557.758090,19357.000000,171621.014494,19357.000000,171504.781251,19356.000000,171553.060591,19357.000000,171628.632664,19356.000000
