arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
40,30.000000,9,11066.188504,11066.188504,11066.188504,11066.188504,11066.188504,11066.188504
40,16.772000,64,10958.078755,10958.078755,10958.078755,10958.078755,10958.078755,10958.078755
40,7.918000,512,25783.013575,25859.377931,25952.217034,25931.724817,25732.364913,25949.358663
40,30.000000,6,10735.827402,10735.827402,10735.827402,10735.827402,10735.827402,10735.827402
40,5.649000,4096,34506.616061,27460.330297,27461.895219,27455.057731,34462.760351,27450.809041
40,4.073000,262144,216003.912865,38397.291350,38339.946948,76418.028403,76421.101719,38329.680197
40,30.000000,12,11351.264996,11351.264996,11351.264996,11351.264996,11351.264996,11351.264996
40,4.639000,32768,38301.253452,28908.401945,28907.187860,28914.263937,28919.991183,28910.948739
