Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
20,30.000000,18.000000,6461596.307283,110594.000000,6461596.307283,110594.000000,6461596.307283,110594.000000,6461596.307283,110594.000000,6461596.307283,110594.000000,6461596.307283,110594.000000
20,5.649000,4096.000000,867475.745870,108712.000000,867458.139970,108668.000000,868966.975042,108652.000000,867465.953889,108669.000000,868196.907224,108676.000000,868710.774763,108619.000000
20,30.000000,6.000000,6132640.071100,107191.000000,6132640.071100,107191.000000,6132640.071100,107191.000000,6132640.071100,107191.000000,6132640.071100,107191.000000,6132640.071100,107191.000000
20,16.772000,64.000000,6031371.027120,106027.000000,6031371.027120,106027.000000,6031371.027120,106027.000000,6031371.027120,106027.000000,6031371.027120,106027.000000,6031371.027120,106027.000000
20,7.918000,512.000000,1790485.546691,113193.000000,1790516.558937,113194.000000,1790522.729635,113195.000000,1790555.150270,113195.000000,1790491.316892,113194.000000,1790829.015117,113195.000000
20,4.073000,262144.000000,223808.074318,171014.000000,223771.381973,171014.000000,223752.478138,171014.000000,223808.713307,171014.000000,223804.886553,171014.000000,223792.340229,171014.000000
20,4.639000,32768.000000,282734.032401,61899.000000,281580.807025,61883.000000,282751.215992,61907.000000,282759.481369,61878.000000,281626.874069,61911.000000,282759.921631,61881.000000
20,30.000000,15.000000,6250430.201245,109138.000000,6250430.201245,109138.000000,6250430.201245,109138.000000,6250430.201245,109138.000000,6250430.201245,109138.000000,6250430.201245,109138.000000
20,30.000000,12.000000,5944072.506148,102961.000000,5944072.506148,102961.000000,5944072.506148,102961.000000,5944072.506148,102961.000000,5944072.506148,102961.000000,5944072.506148,102961.000000
20,30.000000,9.000000,5861448.403204,102853.000000,5861448.403204,102853.000000,5861448.403204,102853.000000,5861448.403204,102853.000000,5861448.403204,102853.000000,5861448.403204,102853.000000
