Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
40,30.000000,18.000000,14404.916279,770.000000,14404.916279,770.000000,14404.916279,770.000000,14404.916279,770.000000,14404.916279,770.000000,14404.916279,770.000000
40,4.073000,262144.000000,47296.915322,15904.000000,47805.209580,15904.000000,47290.091150,15904.000000,47292.705315,15904.000000,47307.768886,15904.000000,47803.289740,15904.000000
40,16.772000,64.000000,11145.767627,502.000000,11145.767627,502.000000,11145.767627,502.000000,11145.767627,502.000000,11145.767627,502.000000,11145.767627,502.000000
40,30.000000,9.000000,10445.771776,529.000000,10445.771776,529.000000,10445.771776,529.000000,10445.771776,529.000000,10445.771776,529.000000,10445.771776,529.000000
40,5.649000,4096.000000,56440.428666,21503.000000,56422.670107,21505.000000,56426.134069,21502.000000,56438.795726,21498.000000,56417.085072,21498.000000,56402.262729,21498.000000
40,30.000000,12.000000,10381.787081,507.000000,10381.787081,507.000000,10381.787081,507.000000,10381.787081,507.000000,10381.787081,507.000000,10381.787081,507.000000
40,4.639000,32768.000000,45618.423066,24566.000000,45609.267008,24566.000000,45615.843991,24566.000000,45619.516492,24566.000000,45609.697938,24566.000000,45612.643050,24566.000000
40,30.000000,6.000000,10675.787418,497.000000,10675.787418,497.000000,10675.787418,497.000000,10675.787418,497.000000,10675.787418,497.000000,10675.787418,497.000000
40,30.000000,15.000000,12683.752560,492.000000,12683.752560,492.000000,12683.752560,492.000000,12683.752560,492.000000,12683.752560,492.000000,12683.752560,492.000000
40,7.918000,512.000000,34356.742075,9288.000000,34392.737562,9290.000000,34402.998561,9295.000000,34464.301124,9294.000000,34457.354643,9290.000000,34406.139365,9295.000000
