Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
30,30.000000,12.000000,626753.403461,11529.000000,626753.403461,11529.000000,626753.403461,11529.000000,626753.403461,11529.000000,626753.403461,11529.000000,626753.403461,11529.000000
30,30.000000,6.000000,367757.198929,6655.000000,367757.198929,6655.000000,367757.198929,6655.000000,367757.198929,6655.000000,367757.198929,6655.000000,367757.198929,6655.000000
30,30.000000,9.000000,354881.946337,5315.000000,354881.946337,5315.000000,354881.946337,5315.000000,354881.946337,5315.000000,354881.946337,5315.000000,354881.946337,5315.000000
30,16.772000,64.000000,648457.115536,9499.000000,648457.115536,9499.000000,648457.115536,9499.000000,648457.115536,9499.000000,648457.115536,9499.000000,648457.115536,9499.000000
30,7.918000,512.000000,152233.047802,18868.000000,152240.200844,18872.000000,152232.803525,18874.000000,152236.329741,18858.000000,152250.491957,18869.000000,152215.278425,18874.000000
30,4.639000,32768.000000,78431.047558,36051.000000,78534.288823,36094.000000,78267.484111,35700.000000,78420.291577,36055.000000,80661.576038,35918.000000,78413.474818,36022.000000
30,30.000000,15.000000,761916.598705,10499.000000,761916.598705,10499.000000,761916.598705,10499.000000,761916.598705,10499.000000,761916.598705,10499.000000,761916.598705,10499.000000
30,5.649000,4096.000000,118779.140728,26066.000000,118783.483894,26066.000000,118795.327492,26066.000000,119007.074092,26066.000000,118757.126245,26066.000000,118867.988857,26066.000000
30,4.073000,262144.000000,47305.223316,16691.000000,47542.634298,16691.000000,47560.532314,16691.000000,47574.259374,16691.000000,47309.118814,16691.000000,47329.748911,16691.000000
30,30.000000,18.000000,646704.699717,10812.000000,646704.699717,10812.000000,646704.699717,10812.000000,646704.699717,10812.000000,646704.699717,10812.000000,646704.699717,10812.000000
