Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
28,30.000000,12.000000,1507818.683445,25168.000000,1507818.683445,25168.000000,1507818.683445,25168.000000,1507818.683445,25168.000000,1507818.683445,25168.000000,1507818.683445,25168.000000
28,4.073000,262144.000000,143437.947256,73432.000000,143015.485015,73432.000000,143090.528967,73454.000000,142848.031537,73264.000000,142861.316423,73217.000000,142996.367024,73429.000000
28,30.000000,18.000000,1741561.669464,29559.000000,1741561.669464,29559.000000,1741561.669464,29559.000000,1741561.669464,29559.000000,1741561.669464,29559.000000,1741561.669464,29559.000000
28,16.772000,64.000000,1459793.516373,23660.000000,1459793.516373,23660.000000,1459793.516373,23660.000000,1459793.516373,23660.000000,1459793.516373,23660.000000,1459793.516373,23660.000000
28,4.639000,32768.000000,93045.219571,45368.000000,93078.909598,45404.000000,93030.049167,45343.000000,93005.042492,45295.000000,93041.215039,45388.000000,92967.079431,45272.000000
28,30.000000,15.000000,1513974.090017,26402.000000,1513974.090017,26402.000000,1513974.090017,26402.000000,1513974.090017,26402.000000,1513974.090017,26402.000000,1513974.090017,26402.000000
28,7.918000,512.000000,377398.498632,38656.000000,377367.484625,38654.000000,377597.078597,38651.000000,377369.321506,38656.000000,377590.470343,38643.000000,377389.998256,38658.000000
28,30.000000,6.000000,1555540.976206,26767.000000,1555540.976206,26767.000000,1555540.976206,26767.000000,1555540.976206,26767.000000,1555540.976206,26767.000000,1555540.976206,26767.000000
28,5.649000,4096.000000,180152.298176,48661.000000,180138.613612,48661.000000,195990.327575,48661.000000,180133.392493,48661.000000,180480.853896,48661.000000,180138.088465,48661.000000
28,30.000000,9.000000,1357665.167967,23022.000000,1357665.167967,23022.000000,1357665.167967,23022.000000,1357665.167967,23022.000000,1357665.167967,23022.000000,1357665.167967,23022.000000
