Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,256575.575971,118910.000000,256567.170515,118910.000000,256562.369988,118910.000000,256621.194115,118910.000000,256561.917322,118910.000000,256426.057116,118910.000000
22,4.639000,32768.000000,332094.649480,88086.000000,326178.080093,88086.000000,326068.710455,88086.000000,326086.326191,88086.000000,325989.078154,88086.000000,326084.129410,88086.000000
22,30.000000,12.000000,4748918.006880,81630.000000,4748918.006880,81630.000000,4748918.006880,81630.000000,4748918.006880,81630.000000,4748918.006880,81630.000000,4748918.006880,81630.000000
22,7.918000,512.000000,1517563.769725,100157.000000,1519124.830874,100156.000000,1517586.218201,100158.000000,1517626.461314,100156.000000,1517552.574688,100157.000000,1517592.019012,100153.000000
22,16.772000,64.000000,5017894.429349,87204.000000,5017894.429349,87204.000000,5017894.429349,87204.000000,5017894.429349,87204.000000,5017894.429349,87204.000000,5017894.429349,87204.000000
22,30.000000,15.000000,5045942.532974,87074.000000,5045942.532974,87074.000000,5045942.532974,87074.000000,5045942.532974,87074.000000,5045942.532974,87074.000000,5045942.532974,87074.000000
22,30.000000,6.000000,4857119.835245,84251.000000,4857119.835245,84251.000000,4857119.835245,84251.000000,4857119.835245,84251.000000,4857119.835245,84251.000000,4857119.835245,84251.000000
22,30.000000,9.000000,4587182.303658,80180.000000,4587182.303658,80180.000000,4587182.303658,80180.000000,4587182.303658,80180.000000,4587182.303658,80180.000000,4587182.303658,80180.000000
22,5.649000,4096.000000,486714.688517,96820.000000,486811.987566,96820.000000,486707.836236,96820.000000,486156.864668,96820.000000,486125.705499,96820.000000,486184.566182,96820.000000
22,30.000000,18.000000,4913906.920095,85238.000000,4913906.920095,85238.000000,4913906.920095,85238.000000,4913906.920095,85238.000000,4913906.920095,85238.000000,4913906.920095,85238.000000
