Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
36,16.772000,64.000000,15150.367982,613.000000,15150.367982,613.000000,15150.367982,613.000000,15150.367982,613.000000,15150.367982,613.000000,15150.367982,613.000000
36,30.000000,9.000000,16001.343569,661.000000,16001.343569,661.000000,16001.343569,661.000000,16001.343569,661.000000,16001.343569,661.000000,16001.343569,661.000000
36,30.000000,6.000000,14585.566976,653.000000,14585.566976,653.000000,14585.566976,653.000000,14585.566976,653.000000,14585.566976,653.000000,14585.566976,653.000000
36,5.649000,4096.000000,55223.829874,22954.000000,55219.328591,22946.000000,55154.993455,22961.000000,55198.182189,22954.000000,55174.278908,22950.000000,55179.685256,22961.000000
36,30.000000,12.000000,15719.050671,689.000000,15719.050671,689.000000,15719.050671,689.000000,15719.050671,689.000000,15719.050671,689.000000,15719.050671,689.000000
36,30.000000,15.000000,20558.064038,1113.000000,20558.064038,1113.000000,20558.064038,1113.000000,20558.064038,1113.000000,20558.064038,1113.000000,20558.064038,1113.000000
36,4.073000,262144.000000,52754.992787,23889.000000,52750.435297,23889.000000,52767.798372,23889.000000,52731.878423,23889.000000,52752.980418,23889.000000,52745.714679,23889.000000
36,4.639000,32768.000000,93625.997522,35134.000000,93501.828811,35134.000000,93466.445519,35134.000000,94386.596792,35134.000000,93479.628118,35134.000000,93492.031447,35134.000000
36,30.000000,18.000000,23666.905755,947.000000,23666.905755,947.000000,23666.905755,947.000000,23666.905755,947.000000,23666.905755,947.000000,23666.905755,947.000000
36,7.918000,512.000000,41819.052416,9341.000000,41816.048749,9341.000000,41816.325257,9339.000000,41810.983150,9337.000000,41812.042009,9339.000000,41812.714514,9337.000000
