arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
28,30.000000,12,1702657.460166,1702657.460166,1702657.460166,1702657.460166,1702657.460166,1702657.460166
28,4.639000,32768,131603.523023,46472.022809,46551.479676,46532.335445,46421.156847,46928.834164
28,30.000000,9,1370023.258300,1370023.258300,1370023.258300,1370023.258300,1370023.258300,1370023.258300
28,16.772000,64,1338547.928520,1338547.928520,1338547.928520,1338547.928520,1338547.928520,1338547.928520
28,30.000000,6,1081404.238286,1081404.238286,1081404.238286,1081404.238286,1081404.238286,1081404.238286
28,4.073000,262144,84158.398297,41963.761009,32116.265521,32108.455631,32111.040562,32129.611031
28,7.918000,512,564677.791151,376043.277017,246665.888578,175501.851457,175886.867355,175834.431907
28,5.649000,4096,379889.373105,94647.123237,94506.162058,95691.052779,95726.240347,95014.466267
