Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
24,16.772000,64.000000,3830489.637652,65156.000000,3830489.637652,65156.000000,3830489.637652,65156.000000,3830489.637652,65156.000000,3830489.637652,65156.000000,3830489.637652,65156.000000
24,7.918000,512.000000,784268.668859,64071.000000,784271.985844,64071.000000,784311.228434,64071.000000,784916.848480,64070.000000,784332.863852,64070.000000,784308.876517,64070.000000
24,4.639000,32768.000000,158905.035534,68787.000000,159090.895179,68787.000000,159088.257147,68787.000000,158998.497983,68787.000000,159023.788777,68787.000000,159112.202659,68787.000000
24,5.649000,4096.000000,341321.132370,69451.000000,341331.211961,69451.000000,341377.533652,69444.000000,341331.810153,69451.000000,341354.271639,69400.000000,341384.441475,69386.000000
24,30.000000,12.000000,3547624.033481,62653.000000,3547624.033481,62653.000000,3547624.033481,62653.000000,3547624.033481,62653.000000,3547624.033481,62653.000000,3547624.033481,62653.000000
24,30.000000,18.000000,4145259.877055,70725.000000,4145259.877055,70725.000000,4145259.877055,70725.000000,4145259.877055,70725.000000,4145259.877055,70725.000000,4145259.877055,70725.000000
24,30.000000,15.000000,3945920.934991,69567.000000,3945920.934991,69567.000000,3945920.934991,69567.000000,3945920.934991,69567.000000,3945920.934991,69567.000000,3945920.934991,69567.000000
24,30.000000,6.000000,3812131.103874,65886.000000,3812131.103874,65886.000000,3812131.103874,65886.000000,3812131.103874,65886.000000,3812131.103874,65886.000000,3812131.103874,65886.000000
24,4.073000,262144.000000,124617.270677,42124.000000,123512.127967,42108.000000,123497.066544,42146.000000,123444.381646,42012.000000,124931.443680,42131.000000,124689.580595,42159.000000
24,30.000000,9.000000,3781676.402523,65314.000000,3781676.402523,65314.000000,3781676.402523,65314.000000,3781676.402523,65314.000000,3781676.402523,65314.000000,3781676.402523,65314.000000
