Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
20,30.000000,6.000000,6057145.221245,104915.000000,6057145.221245,104915.000000,6057145.221245,104915.000000,6057145.221245,104915.000000,6057145.221245,104915.000000,6057145.221245,104915.000000
20,30.000000,12.000000,6152465.488765,107393.000000,6152465.488765,107393.000000,6152465.488765,107393.000000,6152465.488765,107393.000000,6152465.488765,107393.000000,6152465.488765,107393.000000
20,30.000000,9.000000,6018855.514508,104159.000000,6018855.514508,104159.000000,6018855.514508,104159.000000,6018855.514508,104159.000000,6018855.514508,104159.000000,6018855.514508,104159.000000
20,30.000000,18.000000,6323283.217445,109749.000000,6323283.217445,109749.000000,6323283.217445,109749.000000,6323283.217445,109749.000000,6323283.217445,109749.000000,6323283.217445,109749.000000
20,7.918000,512.000000,1726645.608178,114120.000000,1726627.786499,114108.000000,1726665.079077,114113.000000,1726555.690116,114097.000000,1726778.144288,114117.000000,1727961.050809,114118.000000
20,5.649000,4096.000000,779781.073215,111074.000000,779844.595475,111097.000000,779888.810769,111179.000000,779929.741427,111181.000000,779829.388102,111123.000000,781182.865128,111122.000000
20,16.772000,64.000000,5942697.348844,102955.000000,5942697.348844,102955.000000,5942697.348844,102955.000000,5942697.348844,102955.000000,5942697.348844,102955.000000,5942697.348844,102955.000000
20,4.639000,32768.000000,424094.166518,119758.000000,423988.428598,119758.000000,424040.920814,119758.000000,424005.424387,119758.000000,424114.249576,119758.000000,424009.486709,119758.000000
20,30.000000,15.000000,6457262.062906,110443.000000,6457262.062906,110443.000000,6457262.062906,110443.000000,6457262.062906,110443.000000,6457262.062906,110443.000000,6457262.062906,110443.000000
20,4.073000,262144.000000,185724.655065,57494.000000,187028.601011,57494.000000,185639.369887,57494.000000,187385.514587,57494.000000,185652.404789,57494.000000,185980.081665,57494.000000
