Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
26,16.772000,64.000000,2673677.236419,46293.000000,2673677.236419,46293.000000,2673677.236419,46293.000000,2673677.236419,46293.000000,2673677.236419,46293.000000,2673677.236419,46293.000000
26,5.649000,4096.000000,178278.722519,40115.000000,178377.139892,40167.000000,178390.627329,40212.000000,178389.341568,40155.000000,178373.667852,40213.000000,178324.101924,40174.000000
26,7.918000,512.000000,669986.907904,57573.000000,669938.375707,57572.000000,670158.230904,57570.000000,670153.848335,57572.000000,670003.762116,57571.000000,670001.075360,57568.000000
26,30.000000,6.000000,2607745.579016,43634.000000,2607745.579016,43634.000000,2607745.579016,43634.000000,2607745.579016,43634.000000,2607745.579016,43634.000000,2607745.579016,43634.000000
26,30.000000,12.000000,2399783.412774,40869.000000,2399783.412774,40869.000000,2399783.412774,40869.000000,2399783.412774,40869.000000,2399783.412774,40869.000000,2399783.412774,40869.000000
26,30.000000,9.000000,2461216.118075,41617.000000,2461216.118075,41617.000000,2461216.118075,41617.000000,2461216.118075,41617.000000,2461216.118075,41617.000000,2461216.118075,41617.000000
26,30.000000,18.000000,3174629.692722,53600.000000,3174629.692722,53600.000000,3174629.692722,53600.000000,3174629.692722,53600.000000,3174629.692722,53600.000000,3174629.692722,53600.000000
26,30.000000,15.000000,2712478.237157,48459.000000,2712478.237157,48459.000000,2712478.237157,48459.000000,2712478.237157,48459.000000,2712478.237157,48459.000000,2712478.237157,48459.000000
26,4.639000,32768.000000,123340.364605,45164.000000,123272.153830,45120.000000,123306.024086,45074.000000,123309.942053,45110.000000,123296.376593,45155.000000,123225.528775,45078.000000
26,4.073000,262144.000000,214388.496979,129180.000000,214814.941729,130031.000000,214700.831412,129847.000000,211008.853850,129287.000000,214908.938348,129939.000000,211231.699106,129652.000000
