Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
24,16.772000,64.000000,3792830.979979,66236.000000,3792830.979979,66236.000000,3792830.979979,66236.000000,3792830.979979,66236.000000,3792830.979979,66236.000000,3792830.979979,66236.000000
24,5.649000,4096.000000,407270.440860,71053.000000,408377.387016,70983.000000,407025.438083,71043.000000,407017.036034,71011.000000,407207.922596,71064.000000,407499.619954,71014.000000
24,30.000000,15.000000,3741430.221939,65466.000000,3741430.221939,65466.000000,3741430.221939,65466.000000,3741430.221939,65466.000000,3741430.221939,65466.000000,3741430.221939,65466.000000
24,7.918000,512.000000,877318.611429,71252.000000,877323.138965,71254.000000,877321.688573,71250.000000,877542.102353,71241.000000,877288.720813,71244.000000,877306.948942,71251.000000
24,30.000000,6.000000,3782507.598722,65659.000000,3782507.598722,65659.000000,3782507.598722,65659.000000,3782507.598722,65659.000000,3782507.598722,65659.000000,3782507.598722,65659.000000
24,4.639000,32768.000000,103662.567135,37389.000000,103674.327483,37400.000000,103601.069705,37311.000000,102573.395732,37389.000000,103660.112748,37435.000000,102642.249269,37438.000000
24,4.073000,262144.000000,62384.948489,17012.000000,63532.138717,17012.000000,62412.195916,17012.000000,63564.317176,17012.000000,63521.717955,17012.000000,62452.764198,17012.000000
24,30.000000,12.000000,3786272.638977,65106.000000,3786272.638977,65106.000000,3786272.638977,65106.000000,3786272.638977,65106.000000,3786272.638977,65106.000000,3786272.638977,65106.000000
24,30.000000,18.000000,4197193.750318,72277.000000,4197193.750318,72277.000000,4197193.750318,72277.000000,4197193.750318,72277.000000,4197193.750318,72277.000000,4197193.750318,72277.000000
24,30.000000,9.000000,3589250.697873,62164.000000,3589250.697873,62164.000000,3589250.697873,62164.000000,3589250.697873,62164.000000,3589250.697873,62164.000000,3589250.697873,62164.000000
