Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
28,30.000000,18.000000,1730109.778717,28637.000000,1730109.778717,28637.000000,1730109.778717,28637.000000,1730109.778717,28637.000000,1730109.778717,28637.000000,1730109.778717,28637.000000
28,30.000000,12.000000,1662863.447881,27710.000000,1662863.447881,27710.000000,1662863.447881,27710.000000,1662863.447881,27710.000000,1662863.447881,27710.000000,1662863.447881,27710.000000
28,30.000000,9.000000,1494142.613806,25508.000000,1494142.613806,25508.000000,1494142.613806,25508.000000,1494142.613806,25508.000000,1494142.613806,25508.000000,1494142.613806,25508.000000
28,5.649000,4096.000000,151829.550665,35259.000000,151880.220305,35275.000000,151928.809648,35241.000000,152685.805955,35267.000000,151872.533748,35267.000000,151867.870881,35266.000000
28,4.073000,262144.000000,86260.052342,53201.000000,86299.565132,53201.000000,86273.053557,53201.000000,86336.176774,53201.000000,86294.255834,53201.000000,86305.067035,53201.000000
28,16.772000,64.000000,1231920.835839,21152.000000,1231920.835839,21152.000000,1231920.835839,21152.000000,1231920.835839,21152.000000,1231920.835839,21152.000000,1231920.835839,21152.000000
28,7.918000,512.000000,350566.368110,36838.000000,349982.156607,36836.000000,350136.505850,36836.000000,349973.747531,36837.000000,350005.971305,36834.000000,350161.729575,36838.000000
28,4.639000,32768.000000,95964.715010,54781.000000,96447.790581,54772.000000,95789.693741,54536.000000,95876.364559,54611.000000,95833.492783,54619.000000,96337.317603,54658.000000
28,30.000000,15.000000,1730116.774247,30963.000000,1730116.774247,30963.000000,1730116.774247,30963.000000,1730116.774247,30963.000000,1730116.774247,30963.000000,1730116.774247,30963.000000
28,30.000000,6.000000,1533651.121300,26642.000000,1533651.121300,26642.000000,1533651.121300,26642.000000,1533651.121300,26642.000000,1533651.121300,26642.000000,1533651.121300,26642.000000
