Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
34,30.000000,12.000000,22042.128436,882.000000,22042.128436,882.000000,22042.128436,882.000000,22042.128436,882.000000,22042.128436,882.000000,22042.128436,882.000000
34,16.772000,64.000000,26998.869476,850.000000,26998.869476,850.000000,26998.869476,850.000000,26998.869476,850.000000,26998.869476,850.000000,26998.869476,850.000000
34,30.000000,15.000000,26043.183196,991.000000,26043.183196,991.000000,26043.183196,991.000000,26043.183196,991.000000,26043.183196,991.000000,26043.183196,991.000000
34,5.649000,4096.000000,86960.041726,24142.000000,86995.569261,24135.000000,86975.345070,24138.000000,86971.545220,24141.000000,86971.834849,24135.000000,86938.624431,24131.000000
34,30.000000,9.000000,27110.258852,1153.000000,27110.258852,1153.000000,27110.258852,1153.000000,27110.258852,1153.000000,27110.258852,1153.000000,27110.258852,1153.000000
34,4.073000,262144.000000,58824.970752,30089.000000,58843.282412,30089.000000,58857.746780,30089.000000,58942.001239,30089.000000,58844.175973,30089.000000,58863.829301,30089.000000
34,30.000000,18.000000,29394.602311,1192.000000,29394.602311,1192.000000,29394.602311,1192.000000,29394.602311,1192.000000,29394.602311,1192.000000,29394.602311,1192.000000
34,30.000000,6.000000,22989.256099,966.000000,22989.256099,966.000000,22989.256099,966.000000,22989.256099,966.000000,22989.256099,966.000000,22989.256099,966.000000
34,7.918000,512.000000,67001.518334,15867.000000,66993.258661,15863.000000,66814.030226,15867.000000,66995.725140,15865.000000,66993.205208,15865.000000,67006.054040,15864.000000
34,4.639000,32768.000000,86781.886463,54937.000000,86512.435320,54937.000000,86808.965960,54937.000000,86416.629135,54937.000000,86709.921976,54937.000000,86426.914078,54937.000000
