Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
40,30.000000,15.000000,11626.880106,500.000000,11626.880106,500.000000,11626.880106,500.000000,11626.880106,500.000000,11626.880106,500.000000,11626.880106,500.000000
40,30.000000,9.000000,10205.274323,412.000000,10205.274323,412.000000,10205.274323,412.000000,10205.274323,412.000000,10205.274323,412.000000,10205.274323,412.000000
40,16.772000,64.000000,11884.091341,515.000000,11884.091341,515.000000,11884.091341,515.000000,11884.091341,515.000000,11884.091341,515.000000,11884.091341,515.000000
40,4.073000,262144.000000,122984.183414,110225.000000,122965.626254,110225.000000,122973.480649,110225.000000,123160.728725,110225.000000,122977.689631,110225.000000,122979.154376,110225.000000
40,30.000000,6.000000,10833.658985,553.000000,10833.658985,553.000000,10833.658985,553.000000,10833.658985,553.000000,10833.658985,553.000000,10833.658985,553.000000
40,30.000000,18.000000,12389.993019,575.000000,12389.993019,575.000000,12389.993019,575.000000,12389.993019,575.000000,12389.993019,575.000000,12389.993019,575.000000
40,30.000000,12.000000,10932.590864,461.000000,10932.590864,461.000000,10932.590864,461.000000,10932.590864,461.000000,10932.590864,461.000000,10932.590864,461.000000
40,4.639000,32768.000000,46520.333877,19664.000000,46580.218988,19802.000000,46586.859091,19830.000000,46575.273848,19796.000000,46479.740877,19572.000000,46448.275910,19504.000000
40,5.649000,4096.000000,40271.449229,15452.000000,40273.707577,15452.000000,40279.732596,15452.000000,40287.915967,15452.000000,40289.115515,15452.000000,40278.294092,15452.000000
40,7.918000,512.000000,30584.255606,6992.000000,30538.108782,6991.000000,30534.962895,6992.000000,30573.560816,6992.000000,30587.660927,6992.000000,30554.276853,6992.000000
