Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
32,16.772000,64.000000,53465.501073,1669.000000,53465.501073,1669.000000,53465.501073,1669.000000,53465.501073,1669.000000,53465.501073,1669.000000,53465.501073,1669.000000
32,30.000000,18.000000,66074.642595,1808.000000,66074.642595,1808.000000,66074.642595,1808.000000,66074.642595,1808.000000,66074.642595,1808.000000,66074.642595,1808.000000
32,30.000000,9.000000,36809.406556,1326.000000,36809.406556,1326.000000,36809.406556,1326.000000,36809.406556,1326.000000,36809.406556,1326.000000,36809.406556,1326.000000
32,4.639000,32768.000000,70580.272166,34134.000000,70589.835798,34134.000000,70615.591465,34134.000000,70576.250524,34134.000000,70572.834122,34134.000000,70563.836680,34134.000000
32,30.000000,12.000000,31579.325784,995.000000,31579.325784,995.000000,31579.325784,995.000000,31579.325784,995.000000,31579.325784,995.000000,31579.325784,995.000000
32,7.918000,512.000000,88307.870697,16185.000000,88301.209295,16182.000000,88297.117275,16181.000000,88303.661436,16185.000000,88305.937671,16185.000000,88285.717384,16184.000000
32,30.000000,15.000000,60284.582332,1472.000000,60284.582332,1472.000000,60284.582332,1472.000000,60284.582332,1472.000000,60284.582332,1472.000000,60284.582332,1472.000000
32,30.000000,6.000000,51542.600158,1456.000000,51542.600158,1456.000000,51542.600158,1456.000000,51542.600158,1456.000000,51542.600158,1456.000000,51542.600158,1456.000000
32,5.649000,4096.000000,103129.449019,26515.000000,119105.676783,26520.000000,119127.724489,26522.000000,103122.504120,26519.000000,103142.352513,26523.000000,103101.098971,26515.000000
32,4.073000,262144.000000,52253.962357,19515.000000,52270.249292,19515.000000,52267.503719,19515.000000,52250.647881,19515.000000,52215.409086,19515.000000,52225.675190,19515.000000
