Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
38,30.000000,6.000000,11008.900263,404.000000,11008.900263,404.000000,11008.900263,404.000000,11008.900263,404.000000,11008.900263,404.000000,11008.900263,404.000000
38,30.000000,15.000000,14213.422916,570.000000,14213.422916,570.000000,14213.422916,570.000000,14213.422916,570.000000,14213.422916,570.000000,14213.422916,570.000000
38,30.000000,18.000000,14000.768015,633.000000,14000.768015,633.000000,14000.768015,633.000000,14000.768015,633.000000,14000.768015,633.000000,14000.768015,633.000000
38,30.000000,12.000000,12529.817557,530.000000,12529.817557,530.000000,12529.817557,530.000000,12529.817557,530.000000,12529.817557,530.000000,12529.817557,530.000000
38,30.000000,9.000000,11225.261868,518.000000,11225.261868,518.000000,11225.261868,518.000000,11225.261868,518.000000,11225.261868,518.000000,11225.261868,518.000000
38,5.649000,4096.000000,55897.446579,22336.000000,55884.640779,22313.000000,55895.211154,22332.000000,55891.574034,22334.000000,55898.751793,22332.000000,55911.215789,22339.000000
38,16.772000,64.000000,12266.120617,645.000000,12266.120617,645.000000,12266.120617,645.000000,12266.120617,645.000000,12266.120617,645.000000,12266.120617,645.000000
38,4.639000,32768.000000,52819.996479,25895.000000,52908.191114,26034.000000,52884.170174,25959.000000,52906.212282,25992.000000,52904.997203,26031.000000,52856.135339,26031.000000
38,4.073000,262144.000000,41028.615672,17348.000000,41079.266133,17348.000000,41072.317587,17348.000000,41063.648109,17348.000000,41020.999586,17348.000000,41104.644896,17348.000000
38,7.918000,512.000000,31389.790060,6115.000000,31317.285850,6115.000000,31390.009414,6115.000000,31388.691005,6115.000000,31389.145672,6115.000000,31387.430255,6115.000000
