Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
26,4.639000,32768.000000,194970.047197,84962.000000,194814.175937,84883.000000,194954.861781,84904.000000,194944.981579,84939.000000,194936.233720,85006.000000,195018.281499,85007.000000
26,30.000000,15.000000,2445303.469798,42548.000000,2445303.469798,42548.000000,2445303.469798,42548.000000,2445303.469798,42548.000000,2445303.469798,42548.000000,2445303.469798,42548.000000
26,16.772000,64.000000,2571258.705903,45919.000000,2571258.705903,45919.000000,2571258.705903,45919.000000,2571258.705903,45919.000000,2571258.705903,45919.000000,2571258.705903,45919.000000
26,5.649000,4096.000000,310470.562171,72055.000000,310519.891999,72055.000000,310448.237945,72055.000000,310545.132633,72055.000000,310483.750813,72055.000000,310586.053827,72055.000000
26,30.000000,6.000000,2667372.350558,45362.000000,2667372.350558,45362.000000,2667372.350558,45362.000000,2667372.350558,45362.000000,2667372.350558,45362.000000,2667372.350558,45362.000000
26,30.000000,12.000000,2604308.241899,46832.000000,2604308.241899,46832.000000,2604308.241899,46832.000000,2604308.241899,46832.000000,2604308.241899,46832.000000,2604308.241899,46832.000000
26,4.073000,262144.000000,171297.984845,151779.000000,171307.070283,151779.000000,171274.066175,151779.000000,171324.339152,151779.000000,171291.729669,151779.000000,171303.189054,151779.000000
26,30.000000,9.000000,2621061.524139,45207.000000,2621061.524139,45207.000000,2621061.524139,45207.000000,2621061.524139,45207.000000,2621061.524139,45207.000000,2621061.524139,45207.000000
26,7.918000,512.000000,584952.179369,50493.000000,585001.844229,50493.000000,584981.131744,50490.000000,584916.447599,50492.000000,585050.219702,50489.000000,584977.023460,50493.000000
26,30.000000,18.000000,2961668.128802,50720.000000,2961668.128802,50720.000000,2961668.128802,50720.000000,2961668.128802,50720.000000,2961668.128802,50720.000000,2961668.128802,50720.000000
