Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
26,30.000000,9.000000,2640806.360764,43277.000000,2640806.360764,43277.000000,2640806.360764,43277.000000,2640806.360764,43277.000000,2640806.360764,43277.000000,2640806.360764,43277.000000
26,30.000000,12.000000,2497356.552051,42338.000000,2497356.552051,42338.000000,2497356.552051,42338.000000,2497356.552051,42338.000000,2497356.552051,42338.000000,2497356.552051,42338.000000
26,30.000000,15.000000,2595066.128491,45900.000000,2595066.128491,45900.000000,2595066.128491,45900.000000,2595066.128491,45900.000000,2595066.128491,45900.000000,2595066.128491,45900.000000
26,16.772000,64.000000,2702785.096014,45600.000000,2702785.096014,45600.000000,2702785.096014,45600.000000,2702785.096014,45600.000000,2702785.096014,45600.000000,2702785.096014,45600.000000
26,4.639000,32768.000000,142258.642156,63801.000000,141189.997369,63801.000000,142192.556064,63801.000000,142155.505894,63801.000000,142247.278990,63801.000000,142237.091108,63801.000000
26,5.649000,4096.000000,207256.885618,47228.000000,207318.776745,47228.000000,207362.827660,47228.000000,207329.688984,47228.000000,207235.372403,47228.000000,207224.979682,47228.000000
26,4.073000,262144.000000,44681.772581,14666.000000,44683.031074,14666.000000,44698.568411,14666.000000,44694.522293,14666.000000,44693.442092,14666.000000,44684.179751,14666.000000
26,30.000000,6.000000,2663156.624585,46196.000000,2663156.624585,46196.000000,2663156.624585,46196.000000,2663156.624585,46196.000000,2663156.624585,46196.000000,2663156.624585,46196.000000
26,30.000000,18.000000,2779125.232889,48831.000000,2779125.232889,48831.000000,2779125.232889,48831.000000,2779125.232889,48831.000000,2779125.232889,48831.000000,2779125.232889,48831.000000
26,7.918000,512.000000,804016.293500,64842.000000,803156.485839,64839.000000,804149.693238,64841.000000,803057.638250,64843.000000,803116.931341,64843.000000,803324.906990,64843.000000
