Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,192499.793722,74481.000000,192507.365181,74481.000000,194988.443217,74481.000000,192629.641657,74481.000000,192524.146969,74481.000000,192539.912429,74481.000000
22,16.772000,64.000000,4720323.685522,82643.000000,4720323.685522,82643.000000,4720323.685522,82643.000000,4720323.685522,82643.000000,4720323.685522,82643.000000,4720323.685522,82643.000000
22,30.000000,15.000000,5100739.126831,89020.000000,5100739.126831,89020.000000,5100739.126831,89020.000000,5100739.126831,89020.000000,5100739.126831,89020.000000,5100739.126831,89020.000000
22,4.073000,262144.000000,154100.451576,78360.000000,154092.162267,78360.000000,154268.365493,78360.000000,154149.284903,78360.000000,154171.061558,78360.000000,153904.647064,78360.000000
22,30.000000,18.000000,5305774.488552,91024.000000,5305774.488552,91024.000000,5305774.488552,91024.000000,5305774.488552,91024.000000,5305774.488552,91024.000000,5305774.488552,91024.000000
22,30.000000,12.000000,4802884.680870,82331.000000,4802884.680870,82331.000000,4802884.680870,82331.000000,4802884.680870,82331.000000,4802884.680870,82331.000000,4802884.680870,82331.000000
22,30.000000,9.000000,4878303.280469,83207.000000,4878303.280469,83207.000000,4878303.280469,83207.000000,4878303.280469,83207.000000,4878303.280469,83207.000000,4878303.280469,83207.000000
22,7.918000,512.000000,1316694.088428,93305.000000,1315485.813995,93305.000000,1315312.930662,93305.000000,1315732.369552,93304.000000,1315349.094716,93307.000000,1315404.714781,93308.000000
22,5.649000,4096.000000,705347.942733,102534.000000,705419.083375,102583.000000,705307.436987,102556.000000,705515.187147,102550.000000,705794.456418,102591.000000,705415.332886,102555.000000
22,30.000000,6.000000,5056307.678559,86323.000000,5056307.678559,86323.000000,5056307.678559,86323.000000,5056307.678559,86323.000000,5056307.678559,86323.000000,5056307.678559,86323.000000
